"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"1","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD11b","49","AHR,ARID3A,BACH2,BATF,BCL11A,BHLHE40,CEBPD,E2F2,E2F4,EBF1,ESR2,ETV4,FOSL2,FOXD2,FOXP1,FOXP2,FOXP3,GATA1,GATA4,GLIS1,GTF2I,HSF1,HSF2,IRF1,IRF3,JUND,MAFF,MAFK,MEF2A,MYB,MYBL2,MYC,MZF1,NFIC,NFYA,NFYB,NR5A2,PBX1,POU2F2,RELA,REST,RXRA,RXRG,SPI1,SREBF1,STAT1,TCF21,ZEB1,ZNF76"
"2","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD14","8","AR,CEBPA,ELF1,EPAS1,FOXA2,FOXO3,HINFP,XBP1"
"3","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD39","28","ARID3A,ARNTL,BARX2,E2F6,E2F8,ELK4,ETS2,ETV6,ETV7,FOSL1,FOXM1,FOXO3,GATA1,GATA2,HES1,HINFP,HOXB13,NFE2,PBX1,POU2F1,POU2F2,RUNX2,SPDEF,STAT5B,TCF21,VEZF1,ZBTB33,ZFX"
"4","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD62L","8","ARID3A,ELK1,ETV4,MYBL2,MZF1,PAX6,RUNX2,ZNF263"
"5","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD69","51","ARID3A,BCL6,CDX2,CEBPD,CLOCK,EBF1,EGR1,ELK1,ETS2,FOXA1,FOXD2,FOXO3,FOXP1,GATA2,GMEB2,HNF4G,HSF2,IRF1,IRF3,JUNB,KLF5,KLF9,MAX,MITF,MNT,MYBL2,MZF1,NANOG,NFE2,NR3C1,RARA,RUNX2,RXRA,SP2,SP4,SRF,STAT2,STAT3,STAT5A,STAT5B,TBX21,TCF3,TFAP2A,USF2,VDR,VEZF1,YY1,ZBTB7B,ZEB1,ZFX,ZNF384"
"6","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","HLA.DR","16","ASCL2,CLOCK,E2F6,E2F8,ESR2,FOXD2,HINFP,HOXC6,IRF3,KLF3,MEIS1,PBX1,RFX5,RXRA,SMAD3,TFDP1"
"7","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD81","55","ATF3,CLOCK,CTCF,E2F6,EGR1,ELK1,ELK3,ELK4,EPAS1,ESR2,ESRRA,ETV6,FOSL1,FOSL2,FOXH1,FOXO3,GATA1,GATA3,GTF2I,HES1,HEY1,HNF4G,HOXA4,IRF2,IRF3,IRF4,JUND,KLF1,KLF3,KLF4,KLF9,KMT2A,MAFF,MAFK,MAX,MXI1,MYC,MZF1,NFIC,NFYB,POU2F2,PPARG,PRDM1,RARG,RFX2,RFX5,SP1,SREBF1,STAT1,TBP,TCF4,TFAP2C,THAP1,YY1,ZNF263"
"8","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD123","7","BACH1,ELK3,FOS,HEY1,PAX5,SPDEF,TP63"
"9","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD95","43","BARX2,BCL11A,CDX2,E2F2,E2F4,E2F8,ESRRA,FOSL2,FOXA2,FOXO3,GATA1,GATA3,GLI2,GMEB2,HOXA4,JUN,KLF4,KMT2A,LHX2,MAF,MAFF,MAFK,MEF2A,MNT,MYC,NFIC,NKX2-1,NRF1,POU2F2,RARA,REST,RXRA,SOX17,SP1,SPIB,SREBF1,TCF21,TP73,VDR,VEZF1,YY1,ZBTB7A,ZNF76"
"10","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD206","8","BCL6,EGR1,GMEB2,GRHL2,HSF1,MITF,VDR,ZBTB7A"
"11","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD141","4","CDX2,FOXK1,TAL1,TP63"
"12","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD11c","20","CEBPA,CEBPB,ETV1,FOXA1,FOXP2,GLIS1,HOXA1,JUN,MAF,MEF2C,NR2F2,NRF1,PGR,RXRG,SOX17,SP2,STAT2,TAL1,TP63,ZBTB7A"
"13","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD38","13","CTCF,GATA4,GMEB1,GTF2B,IRF1,MEF2A,MZF1,PAX5,PAX6,RXRG,SIX5,TBX21,USF2"
"14","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD107a","1","E2F3"
"15","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD40","5","E2F6,E2F8,PBX1,RXRA,SRF"
"16","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD304","3","ELK1,FOXM1,TCF12"
"17","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD195","1","EPAS1"
"18","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD4","1","GTF2B"
"19","Macrophage","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD45RA","1","MAFF"
"20","Treg","P1_2020Oct, P3_2023Jan","2","CD27","66","AHR,ARID3A,ASCL2,ATF1,ATF2,BATF,BCL11A,BHLHE40,CEBPD,E2F4,EBF1,EGR2,EHF,ELK4,ESR2,ETV7,FOSL1,FOXA1,FOXM1,FOXP2,GATA3,GLI2,GTF2I,HEY1,HNF4A,HNF4G,HOXB13,HOXC6,HSF2,IKZF1,IRF1,IRF2,IRF3,KLF1,MAFK,MEF2A,MITF,MYBL2,NFAT5,NFATC1,NFYB,NKX2-1,NR2F2,PAX5,PBX3,POU2F2,RARG,RBPJ,RELA,RUNX3,RXRG,SIX5,SP1,SP2,SPDEF,SPIB,SRF,STAT1,STAT5B,TBP,THAP1,TP73,VEZF1,XBP1,ZNF143,ZNF384"
"21","Treg","P1_2020Oct, P3_2023Jan","2","HLA.DR","97","AHR,AR,ARID3A,ARNT,ASCL2,ATF1,ATF2,ATF3,BATF,BCL6,BHLHE40,CEBPA,CEBPD,E2F4,E2F6,EHF,ELF1,ESR1,ESR2,ESRRA,ETV1,ETV4,ETV5,FOS,FOSL2,FOXD2,FOXH1,FOXP3,GATA3,GMEB2,GRHL2,HNF4A,HNF4G,HOXA4,HOXC6,IRF1,IRF3,IRF4,JUN,KLF1,KLF3,KMT2A,MAF,MAFF,MBD2,MEF2A,MITF,MXI1,MZF1,NFAT5,NFATC1,NFIC,NFYB,NKX2-1,NR2C2,NR2F2,PAX5,PBX1,POU2F1,POU2F2,PPARG,PRDM1,RELA,REST,RUNX3,RXRA,SETDB1,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SRF,STAT1,STAT2,STAT4,STAT5B,TBX21,TCF12,TCF21,TCF4,TCF7L2,TEAD4,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,XBP1,ZEB1,ZKSCAN1,ZNF263,ZNF384"
"22","Treg","P1_2020Oct, P3_2023Jan","2","CD304","49","AHR,ARID3A,ATF1,ATF2,ATF3,BARX2,E2F6,EHF,EPAS1,ESR1,ESR2,ESRRA,ETV4,FOXD2,FOXP2,GLIS1,GMEB2,GRHL2,GTF2B,HNF1B,HOXC6,HSF2,JUND,KLF3,KLF9,KMT2A,MAF,MAFF,MECOM,MYC,NANOG,NKX2-1,NR2F2,POU2F1,PRDM1,RUNX1,RXRA,SIX5,SNAI2,SPDEF,SREBF1,STAT3,STAT4,TBX21,TP73,USF1,XBP1,ZBTB7B,ZNF263"
"23","Treg","P1_2020Oct, P3_2023Jan","2","CD11b","36","AR,ARID3A,BARX2,BATF,BCL6,CEBPA,FOS,FOXO3,GATA3,HOXA1,HOXC6,IRF1,LHX2,MEF2C,MYB,MYBL2,MZF1,NFYA,NFYB,NR5A2,PAX6,PBX3,POU2F2,RARA,RARG,RBPJ,RXRA,RXRG,SOX17,SPI1,SPIB,SRF,TBP,TCF4,TFAP4,TP63"
"24","Treg","P1_2020Oct, P3_2023Jan","2","CD11c","46","AR,ARID3A,ATF3,BARX2,CEBPD,ESR1,FOXD2,FOXP1,GATA3,GMEB2,GRHL2,GTF2I,HNF1B,HOXC6,HSF1,IRF1,KMT2A,MEF2A,MEF2C,MYBL2,MYC,MZF1,NFIC,NFYA,NR2F2,NR5A2,PAX5,PBX3,PRDM1,RARA,RARG,RBPJ,RFX5,RUNX1,RXRG,SIX5,SP1,SP4,STAT3,STAT4,STAT5B,TFAP4,TFDP1,TP73,USF1,ZKSCAN1"
"25","Treg","P1_2020Oct, P3_2023Jan","2","CD25","81","AR,ATF1,ATF3,BACH2,BARX2,CDX2,CLOCK,E2F1,E2F7,E2F8,EBF1,EGR1,ELF1,ELK3,ETV4,FOXA2,FOXP1,FOXP2,GATA4,GLIS1,HES1,HEY1,HIF1A,HINFP,HOXA4,HOXB13,HOXC6,HSF2,IKZF1,JUNB,KLF1,KLF3,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MEF2A,MEF2C,MNT,MXI1,MYB,MZF1,NFATC1,NFE2,NFYA,NR2F2,NR5A2,NRF1,PAX5,PBX3,PPARG,RARA,REST,RUNX2,SIX5,SMAD3,SOX17,SP2,SREBF1,STAT1,STAT5A,TCF12,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFDP1,TP63,TP73,USF1,USF2,VDR,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF263"
"26","Treg","P1_2020Oct, P3_2023Jan","2","CD4","21","AR,ATF1,CEBPD,EBF1,ELK4,FOXK1,FOXP3,GATA3,GTF2I,HOXB13,HOXC6,LHX2,MEF2A,MEF2C,MZF1,PAX5,RBPJ,SP2,STAT5B,TFAP4,THAP1"
"27","Treg","P1_2020Oct, P3_2023Jan","2","CD95","75","AR,ARNT,ATF3,BACH2,BARX2,BCL11A,E2F1,E2F2,E2F6,E2F7,EBF1,EGR2,ELF1,ELK3,ELK4,EPAS1,ETV4,ETV5,FOXA2,FOXP1,FOXP2,GATA1,GLIS1,GMEB1,GTF2B,HES1,HIF1A,HINFP,HOXA4,HOXB13,HSF1,HSF2,IKZF1,JUNB,KLF1,KLF3,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MECOM,MEF2A,MEF2C,MNT,MXI1,MYB,MYC,MZF1,NFE2,NFYA,NRF1,POU2F1,PPARG,RUNX3,SMAD3,SOX17,SP2,SPI1,SREBF1,STAT2,STAT5A,TCF12,TCF7L2,TEAD4,TFAP2A,TFAP2C,USF2,VDR,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZNF263"
"28","Treg","P1_2020Oct, P3_2023Jan","2","CD127","39","ARID3A,ARNT,ATF3,E2F4,ELK4,ESR1,ETV5,ETV7,FOSL2,FOXO3,FOXP1,GLI2,GMEB2,GRHL2,HNF1B,HNF4A,HOXA1,IRF2,MAX,MBD2,MECOM,MYC,NR2F2,NRF1,POU2F1,RARA,RELA,REST,RFX5,RUNX3,SPI1,SREBF1,STAT2,STAT3,TBX21,TFAP2C,TFAP4,TFDP1,ZNF263"
"29","Treg","P1_2020Oct, P3_2023Jan","2","CD137","36","ARID3A,BARX2,CDX2,E2F8,EHF,ELK3,ETV4,FOSL1,FOXP1,FOXP2,GATA4,GTF2B,HES1,HINFP,HSF2,KLF3,KLF9,MAF,MAFF,MAFK,MEIS1,MNT,MYB,NFE2,SMAD3,SP4,STAT5A,STAT5B,TBX21,TCF12,TCF7L2,TFAP2C,USF1,USF2,ZBTB7B,ZFX"
"30","Treg","P1_2020Oct, P3_2023Jan","2","CD274","58","ARID3A,ATF1,ATF3,BARX2,CEBPD,E2F6,E2F7,ESR1,ESR2,ESRRA,ETV4,ETV5,ETV7,FOSL2,FOXA2,FOXD2,FOXP1,GATA3,GMEB2,GRHL2,HINFP,HNF1B,HNF4A,HOXA4,HOXC6,HSF1,KLF3,KMT2A,MAF,MAFF,MBD2,MECOM,MITF,MYC,NR2F2,NRF1,POU2F1,RBPJ,RELA,RFX5,RUNX1,RUNX3,RXRG,SIX5,SREBF1,STAT2,STAT3,STAT4,STAT5B,TBX21,TCF12,TFAP2C,TFDP1,TP73,USF1,ZEB1,ZNF143,ZNF263"
"31","Treg","P1_2020Oct, P3_2023Jan","2","CD62L","79","ARID3A,ASCL2,ATF2,ATF3,BACH2,BARX2,BCL6,CEBPD,E2F4,E2F8,EBF1,EHF,ELF1,ELK3,EPAS1,ESR2,ETV4,ETV7,FOXA2,FOXP1,FOXP2,GATA3,GLI2,GLIS1,GRHL2,GTF2I,HES1,HNF1B,HNF4A,HNF4G,HOXA4,HSF2,IKZF1,IRF1,IRF2,JUNB,JUND,KLF9,MAFF,MITF,MXI1,MYB,MYC,NFAT5,NFYB,NR2F2,PAX5,PBX3,PPARG,RARG,REST,RUNX1,RUNX2,RXRA,RXRG,SIX5,SMAD3,SOX17,SP1,SP4,SPDEF,SPIB,SREBF1,STAT5A,TBP,TBX21,TCF12,TCF4,TCF7L2,TEAD4,TFAP2A,TP63,USF1,USF2,VDR,XBP1,ZBTB7B,ZKSCAN1,ZNF263"
"32","Treg","P1_2020Oct, P3_2023Jan","2","TIGIT","8","ARID3A,ATF1,HNF1B,HOXC6,HSF1,NFYA,NR2F2,STAT4"
"33","Treg","P1_2020Oct, P3_2023Jan","2","CD141","11","ARNT,E2F6,E2F7,ELK4,GLI2,KMT2A,NRF1,PRDM1,RUNX3,STAT2,TFAP2C"
"34","Treg","P1_2020Oct, P3_2023Jan","2","CD152","39","ARNT,ATF3,BARX2,E2F2,E2F8,EBF1,ELK4,ETV7,FOXM1,FOXO3,FOXP3,GLI2,GLIS1,GRHL2,HIF1A,HOXA1,HOXB13,HSF1,JUNB,KLF1,MAX,MECOM,MXI1,MYC,NFAT5,NR2C2,NRF1,PAX5,PPARG,RUNX3,SMAD3,SREBF1,STAT5A,TCF3,TEAD4,TFAP2C,THAP1,USF1,ZBTB7B"
"35","Treg","P1_2020Oct, P3_2023Jan","2","CD20","36","ARNT,ATF3,BARX2,E2F1,EBF1,EGR2,ELK4,ETV4,ETV5,ETV7,FOSL2,FOXD2,FOXM1,FOXP1,GRHL2,HIF1A,HINFP,HNF1B,HNF4A,HOXA4,HSF1,MECOM,MITF,NR3C1,NRF1,POU2F1,RELA,RFX5,RUNX1,RUNX3,SMAD3,SPIB,SREBF1,STAT2,TFAP2C,USF1"
"36","Treg","P1_2020Oct, P3_2023Jan","2","CD278","87","ARNT,ATF3,BACH1,BARX2,CEBPD,E2F1,E2F6,E2F7,EBF1,ELF1,ELK1,ELK4,EPAS1,ESRRA,ETS2,ETV5,ETV6,FOS,FOSL2,FOXA2,FOXD2,FOXP1,FOXP2,GATA1,GATA3,GLIS1,GRHL2,GTF2I,HIF1A,HINFP,HNF1B,HOXA1,HOXA4,HOXB13,HSF1,HSF2,JUNB,KLF3,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MECOM,MEF2A,MEF2C,MEIS1,MITF,MYC,NANOG,NFAT5,NFATC1,NFE2,NFIC,NR2C2,PAX5,PBX1,POU2F1,PPARG,PRDM1,RARA,RELA,RUNX2,RUNX3,SMAD3,SOX17,SP2,SP4,SPI1,SREBF1,STAT2,STAT4,STAT5A,STAT5B,TCF3,TEAD4,TFAP2C,THAP1,USF1,USF2,VDR,ZBTB7B,ZEB1,ZNF263"
"37","Treg","P1_2020Oct, P3_2023Jan","2","CD279","19","ARNT,ATF2,CDX2,E2F6,EGR1,EGR2,ETV6,FOS,GATA4,IRF3,LHX2,MNT,NR2F2,PAX6,RARA,RARG,RUNX2,SPIB,STAT1"
"38","Treg","P1_2020Oct, P3_2023Jan","2","CD28","10","ARNT,ETV6,GATA3,HOXB13,LHX2,MEF2A,MEF2C,MZF1,TCF3,THAP1"
"39","Treg","P1_2020Oct, P3_2023Jan","2","CD69","5","ARNTL,BACH1,FOXP3,NFYA,PPARG"
"40","Treg","P1_2020Oct, P3_2023Jan","2","CD366","13","ASCL2,ATF2,BATF,EBF1,EGR2,ELK4,ETV6,ETV7,FOXO3,HOXA1,HSF1,PAX6,SPIB"
"41","Treg","P1_2020Oct, P3_2023Jan","2","CD38","11","ASCL2,ATF2,FOXM1,GATA4,KLF1,NFIC,NR2F2,PAX5,RARA,SPIB,YY1"
"42","Treg","P1_2020Oct, P3_2023Jan","2","CD107a","9","ATF1,GATA3,HOXC6,LHX2,MEF2A,MEF2C,MZF1,RBPJ,STAT5B"
"43","Treg","P1_2020Oct, P3_2023Jan","2","CD14","23","ATF3,E2F7,ETV4,HINFP,HOXA4,HOXB13,HSF1,JUND,KLF3,MAF,MAFF,MECOM,NRF1,RELA,RUNX1,RUNX3,SIX5,SOX17,STAT2,TFAP2A,ZBTB7B,ZEB1,ZNF263"
"44","Treg","P1_2020Oct, P3_2023Jan","2","KLRG1","12","ATF3,CEBPA,FOXO3,GRHL2,HNF1B,MECOM,MYC,NR2F2,NRF1,RFX5,RUNX1,RUNX3"
"45","Treg","P1_2020Oct, P3_2023Jan","2","CD81","85","ATF3,BACH2,BARX2,BHLHE40,CDX2,CLOCK,E2F1,E2F2,E2F4,E2F7,E2F8,EBF1,EGR1,EGR2,ELK3,ELK4,EPAS1,ETV4,ETV5,ETV7,FOS,FOXA2,FOXM1,FOXP1,FOXP2,FOXP3,GATA4,GLI2,GLIS1,GRHL2,GTF2B,HES1,HIF1A,HINFP,HNF4A,HOXA1,HOXA4,HOXB13,HSF1,IRF1,IRF3,JUND,KLF1,KLF9,KMT2A,MEF2C,MITF,MNT,MXI1,MYC,NFATC1,NFE2,NRF1,PAX5,PAX6,PBX3,PPARG,RARG,RELA,RFX5,RUNX1,RUNX3,SETDB1,SIX5,SMAD3,SP2,SP4,SPIB,SREBF1,SRF,STAT1,STAT2,STAT5A,TCF12,TCF3,TCF4,TEAD4,TFAP2A,TFAP2C,TP63,USF1,USF2,ZBTB7B,ZEB1,ZKSCAN1"
"46","Treg","P1_2020Oct, P3_2023Jan","2","CD39","9","CLOCK,FOXO3,FOXP3,HEY1,RELA,RFX2,RFX5,SOX17,USF1"
"47","Treg","P1_2020Oct, P3_2023Jan","2","CD134","20","E2F1,E2F6,EBF1,ETV6,FOSL2,HINFP,HOXA1,KLF3,KLF9,MAF,MAFF,MAX,MEF2C,POU2F1,PRDM1,SPI1,STAT5A,TCF3,ZBTB7B,ZNF263"
"48","Treg","P1_2020Oct, P3_2023Jan","2","CD194","24","E2F1,EBF1,EGR2,ELK1,ELK4,ETV7,FOXP3,GTF2I,HIF1A,HINFP,HOXB13,KLF1,MEF2A,MEF2C,NFAT5,NFATC1,NRF1,PPARG,RELA,RUNX3,TCF3,TFAP2C,XBP1,ZEB1"
"49","Treg","P1_2020Oct, P3_2023Jan","2","CD133","2","E2F2,IRF3"
"50","Treg","P1_2020Oct, P3_2023Jan","2","CD254","2","ETV7,GRHL2"
"51","Treg","P1_2020Oct, P3_2023Jan","2","CD40","3","FOXP1,MNT,RFX5"
"52","Treg","P1_2020Oct, P3_2023Jan","2","CD223","2","GATA4,GRHL2"
"53","Treg","P1_2020Oct, P3_2023Jan","2","CD357","1","MYB"
"54","Treg","P1_2020Oct, P3_2023Jan","2","CD45RA","1","RFX2"
"55","Treg","P1_2020Oct, P3_2023Jan","2","CD314","1","ZBTB7A"
"56","Bcell","P1_2020Oct, P3_2023Jan","2","CD11b","134","AHR,ARNTL,ATF3,BACH1,BARX2,BATF,BCL11A,BCL6,BHLHE40,CEBPA,CEBPD,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EGR1,EGR2,EHF,ELF1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV5,ETV7,FOSL1,FOXD2,FOXH1,FOXM1,FOXO3,FOXP1,GATA4,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,HES1,HINFP,HNF1B,HNF4A,HOXA4,HOXB13,HOXC6,HSF1,HSF2,IRF2,IRF3,JUN,JUNB,JUND,KLF3,KLF4,KLF5,KLF9,LHX2,MAF,MAFK,MAX,MECOM,MEF2C,MEIS1,MITF,MYBL2,NANOG,NFAT5,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR5A2,NRF1,PBX1,PBX3,PGR,POU2F2,PPARG,PRDM1,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SP1,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5B,STAT6,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF7L2,TEAD4,TFAP2C,TFAP4,THAP1,VEZF1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZNF384"
