Cell.Type,Sample Name,AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NRF1,ONECUT1,OTX2,PAX5,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SOX17,SP1,SP4,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBP,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF384,ZNF76
MEP-MKP,ND251_MPP,0.047941987,-0.164918707,-0.172974051,0.069205008,-0.004708447,0.051932055,0.052872488,0.104867329,0.15188833,-0.060705358,0.081706675,-0.010569236,0.065787514,0.16313013,-0.059852494,-0.09230753,0.086893905,0.116848931,0.027344376,-0.026217511,-0.262157083,0.102602474,-0.059894197,-0.027225606,-0.064399801,-0.185402359,0.068134261,-0.075114149,-0.034698717,-0.117982694,0.059781795,0.042130181,0.086433102,-0.056587038,0.303957529,-0.0318749,0.021649094,-0.117186925,0.01662177,-0.032518909,-0.151350556,-0.013404695,-0.145066652,0.123346199,0.098097249,-0.101098602,0.324700212,0.012673702,0.053870696,-0.179028953,-0.09235033,0.032226836,-0.142371063,-0.075755098,-0.040987614,-0.017815487,0.068959672,0.102266951,-0.048614308,0.075805467,-0.046856985,0.066607463,-0.181665341,0.000358784,0.00112293,0.057393233,-0.034595728,-0.111640407,0.074320759,-0.074275968,-0.117665327,0.361213073,-0.011541021,-0.161508784,0.137313739,0.015066025,0.080946294,-0.023526524,0.026008527,0.013137684,0.142683361,0.100340052,0.092806416,0.123406049,-0.062797294,0.16215439,0.07661991,0.102690579,0.046663742,-0.02496798,0.180012845,-0.057091326,0.602261051,-0.099300181,0.019748477,0.216060362,0.154783982,0.065089361,0.031672863,0.001201108,-0.032869961,-0.280151026,0.188355283,0.063125364,-0.104943202,0.091789759,-0.111485022,-0.143516279,-0.037224874,-0.062783566,-0.10999198,-0.086682592,-0.043382524,-0.215863075,-0.005788766,-0.018064781,0.002055949,-0.046316373,-0.080710497,-0.055058977,0.0813656,-0.116773439,0.006652988,0.060909432,-0.027830801,-0.116406974,0.135366009,-0.045029545,-0.075554503,0.102326761,0.08781286,0.042194612,0.027410226,0.011544968,0.017033191,0.103305063,-0.0023545,0.155180337,0.156783992,0.109488136,-0.12014853,0.141508123,-0.122577206,-0.122659551,0.158765642,0.045900247,0.080894724,0.022790927,0.095706542,-0.02045528,-0.121828657,0.103921382,0.00798193,-0.017135494,0.000214987,0.03287931,0.046240395,0.080585153,-0.001334105,0.040381418,-0.023364986,0.051434518,-0.034350075,0.049563817,-0.017242126,-0.044613269,0.33197329,0.109847078,0.019137746,0.03697547,-0.083111207,-0.118003402,-0.020577596,-0.060780588,0.002199263,0.076743907,-0.073212981,-0.045383949,0.146582006,0.056330171,-0.152930676,0.04012762,0.002868129,0.092715338,-0.054994286,-0.015693342,0.123996175,0.07530764,0.150723111,-0.050483436,0.027395692,-0.11271995,0.136827143,-0.132537258
ML-Gran,ND251_34,0.092254653,-0.060633599,-0.044367735,0.019504979,0.01609935,0.027855247,-0.004527124,0.040786192,0.191551965,-0.131096554,0.138738805,-0.073753858,0.020120974,0.025543566,-0.038495797,-0.111773739,-0.00320816,-0.020974063,0.049919317,-0.027076424,-0.178060607,0.093632472,-0.08936454,-0.016996354,-0.189516453,-0.178735858,-0.042029588,-0.007787518,0.00179863,-0.07306612,0.108559851,-0.032655747,0.093830405,-0.027407336,0.212976407,-0.07101697,0.003228729,-0.038956591,0.027698729,-0.062702402,-0.198332636,-0.031655023,-0.152579155,0.1035223,-0.024259505,-0.070322323,0.468876808,0.032183634,-0.022493014,-0.016093585,-0.126267329,0.170878354,-0.207353445,-0.130726749,0.032549766,0.049117181,0.020017816,0.011333093,-0.053362792,-0.04729819,0.036634137,-0.004162762,0.010219755,-0.013623009,0.006792819,0.022862067,-0.058699287,-0.073202587,0.117617911,0.026648008,0.030527783,0.373743815,-0.017941028,-0.064609012,0.006703742,0.104636704,0.028954421,0.008828405,-0.0730829,0.126260578,0.220843838,0.111491194,0.007769901,0.125907186,-0.112067302,0.165593852,0.132263231,0.050522624,0.103511982,-0.04108674,0.112731703,-0.006207516,0.578769561,-0.04752073,-0.151184209,0.200398343,0.008900299,-0.0005644,-0.066131016,0.036644458,-0.026632576,-0.166958889,0.018506327,0.118550398,-0.063070123,0.037007647,-0.034138848,-0.061530528,-0.005726472,-0.099651484,0.070192385,-0.057155714,0.084601819,-0.080703187,0.031592825,-0.053276631,0.037860632,-0.0993015,-0.094772939,0.135940458,0.08574096,-0.042122921,0.013437949,0.078207564,-0.119191241,-0.080081028,0.091303215,0.030558133,-0.085887952,0.008273557,0.049359872,-0.02914696,-0.076475348,0.019240241,0.010071629,0.069669777,-0.001848973,0.050117686,0.070432654,0.090564173,-0.094090783,0.100642644,-0.079454807,-0.093015789,-0.042191502,0.065459679,0.118427034,-0.05352911,0.133472916,0.035001643,-0.078310768,-0.009641911,-0.030009757,-0.052642554,0.026607006,0.083536285,-0.069731428,0.114785783,0.040411253,0.042709822,-0.065216226,0.085716905,-0.031835228,0.058688056,0.059175878,-0.021036626,0.32406667,0.129689822,0.070000851,0.066396336,-0.128751364,-0.103391778,-0.047791958,-0.131638427,0.025937998,0.035068897,0.014198738,0.052997838,-0.059000966,-0.062325931,-0.180540551,0.122702343,0.004107891,0.108082174,0.074240022,-0.003534821,0.103491639,0.064974203,0.153983511,-0.123579133,-0.036323438,0.147222627,0.140767416,-0.120422983
ML-Gran,ND251_HSC,0.127134423,-0.02038587,-0.290678612,0.304325963,0.047775279,-0.120258193,0.060104006,0.122442064,-0.120364079,-0.253882718,0.099624527,-0.186682364,-0.13063608,0.034069301,-0.040795405,-0.280250236,-0.117215669,-0.078152437,-0.003361916,-0.098224886,-0.250060654,-0.070347801,-0.060179073,0.025805265,0.171744586,-0.002408837,0.060594552,-0.386020749,-0.10285599,-0.101919751,0.015916345,-0.060749398,-0.041683126,0.096805667,0.120344301,-0.091727701,0.138230683,-0.091154204,-0.042539188,-0.14030147,-0.114603079,0.041335656,-0.174456785,0.116156597,0.14031688,0.076285318,0.263254842,0.051861501,0.134822611,0.29249602,-0.145793042,0.277400892,0.197819411,-0.09392776,-0.271771573,0.049916268,-0.141909602,0.017070662,-0.113002891,-0.122109626,0.254898241,-0.003389365,-0.062611505,0.258972782,-0.269209953,-0.331603878,0.193244387,0.034018556,0.171480106,0.078977406,-0.019777292,0.283531949,-0.202063456,0.186218462,0.068007324,0.091966115,0.092651308,-0.209601421,-0.066406194,-0.079649586,0.260349517,0.216119393,0.06373828,-0.0667972,-0.197312164,0.153808538,0.182640446,-0.035576808,0.090366001,0.036001961,0.159922415,-0.254240422,0.417651906,0.076840586,0.102755481,0.539278229,0.080939324,0.180985179,0.06686475,-0.05070222,0.114269714,0.002139113,0.020168207,-0.133433074,-0.107862773,0.010962965,0.06962736,-0.200602504,-0.068762099,0.015870702,0.052468596,-0.156930057,-0.094908004,-0.336702285,0.076706113,0.079373919,-0.030988069,-0.189003638,0.195191158,0.067084938,-0.074361922,0.066462366,-0.008070953,-0.101669173,-0.11672183,-0.149953657,0.107720606,0.165014851,0.057848979,0.10377173,0.100557465,-0.030270805,-0.006336678,-0.085075619,0.041007385,-0.12162935,-0.140012809,0.151709368,0.317002998,-0.051450533,-0.072928861,0.199973661,0.004130606,-0.121966539,-0.034373187,0.238827275,-0.070411388,-0.071661736,0.144234558,-0.2005745,0.02139047,0.203826633,0.074977674,-0.03409753,0.131925903,-0.140606519,-0.313594028,0.063009335,0.257917873,0.194284766,-0.096302745,0.151233128,-0.113975381,-0.064845442,-0.016977131,0.20321646,-0.012225922,0.072736242,0.020347509,-0.07187291,0.064728171,-0.288488868,0.130517598,-0.210881984,-0.05497352,0.184131453,0.106254813,0.091909755,0.302692409,0.050621684,-0.093260749,0.253847915,0.087248945,0.039111689,0.142457509,0.058514881,0.293140243,-0.130091896,-0.063134852,-0.233592055,0.028710026,0.043599242,0.160952755,-0.253945529
ML-Gran,ND251_LMPP,0.018188968,-0.148989854,-0.151332275,0.068185294,0.001318452,-0.037916115,0.068961864,0.204808206,0.248387309,0.028226771,0.022819735,-0.043127251,-0.066295269,0.016538544,0.159281651,-0.13169537,-0.001447658,-0.014270035,0.126721539,-0.035582033,0.012515823,-0.038353127,-0.10389557,-0.005679255,0.027033994,-0.176103115,0.211385798,-0.072297472,0.136474111,-0.121536689,0.081508257,-0.098556193,0.042656067,-0.000834639,0.169171308,-0.030024977,0.000404113,0.015220529,0.173049719,-0.028750352,-0.128140655,0.073384554,-0.08718423,0.210021065,-0.02858289,-0.084165861,0.417954647,0.079776255,0.165485647,-0.017438273,0.000283354,-0.027884571,-0.130109602,0.013091603,0.009053183,-0.023068065,0.14593409,0.179200291,-0.1972753,0.038022045,-0.057815724,0.07783261,0.058170819,-0.093408541,-0.094438619,0.074735807,-0.115899165,-0.038105454,-0.019149679,0.001164069,-0.138530318,0.220665635,-0.068771278,-0.101777374,0.037255547,0.092389008,0.05349445,0.030567429,-0.006586728,-0.140919114,0.088511653,0.070996372,0.124351456,0.141984935,-0.110341329,0.160430191,0.070050143,0.042325462,-0.058061042,-0.239966691,0.015488559,0.128932717,0.209023823,-0.08635718,0.123949901,0.179670354,0.060867929,-0.111827598,-0.03457572,-0.04694864,-0.058654585,-0.149732016,-0.16807622,-0.009028507,-0.065240373,0.017980663,-0.12525956,-0.069771133,-0.058243425,-0.130056013,-0.00026298,-0.061510753,0.057270648,0.002759889,0.09497607,-0.102203016,0.008251434,-0.106503143,0.090996871,-0.028567373,-0.008706075,-0.101514283,-0.004470156,0.087067571,0.073905164,-0.118980108,0.051556044,-0.064513901,0.121613603,0.066281396,0.070794429,0.10663951,0.032711343,0.111463675,0.05883648,0.077132987,0.02814315,0.208999611,-0.013908631,0.175503442,-0.129488506,0.03782672,-0.042994729,0.042411631,0.019541972,0.073971594,0.046795515,-0.052419141,-0.002135028,0.121680855,0.040501961,0.135734459,0.038202628,-0.008051393,-0.008650485,0.223592262,-0.135321066,0.051525078,0.134966541,0.233056749,-0.043407354,0.048898743,-0.144302482,-0.069286578,-0.044465204,-0.053794541,0.059895596,-0.044761031,-0.017736199,0.156059105,0.000474508,0.059560933,0.072381445,-0.130382353,-0.077023763,0.033540314,0.036844695,-0.10425212,-0.005375099,0.064534695,-0.0097442,0.05890936,0.031167456,0.145409761,0.024241635,-0.098960246,0.080443216,0.053763497,0.067121593,-0.09519108,0.017615464,-0.063558753,-0.040172599,-0.047946569
ML-Gran,ND251_MPP,-0.045100358,-0.140053837,-0.007228617,0.111068712,0.056247512,0.102899274,0.001029695,-0.058124652,0.217860754,-0.08611481,0.068566426,-0.065505131,0.114658466,0.127490945,-0.107378276,0.035858287,0.047032498,-0.14569832,0.184691216,0.013888569,-0.251886967,-0.043079241,-0.132084782,0.059904428,-0.296960679,-0.306468943,0.005411123,-0.058135375,-0.146511225,-0.090200439,0.199805333,-0.096181645,0.079162713,-0.018671877,0.088959951,-0.144195729,0.161554317,0.037208874,-0.120497718,-0.115721121,-0.057869648,-0.072354921,-0.062177924,0.133310019,-0.137807712,-0.027410174,0.288671808,-0.037926614,0.15535,-0.021218683,-0.266528565,0.05851509,-0.048244088,-0.172895532,-0.022346763,0.01010145,0.052513964,0.113672492,-0.110447108,0.134734699,-0.107545313,0.04198201,0.037196721,0.094401788,-0.10192464,0.009984283,-0.004445912,-0.002708247,0.037767406,0.108333117,-0.090488646,0.371954114,-0.090809025,0.049329592,-0.022756859,-0.104633669,-0.090918916,0.065781717,0.04552425,0.125606137,0.317402517,0.251937742,0.059336061,0.16874178,-0.105616285,0.059469387,-0.121169391,-0.028155995,-0.023708076,-0.029155481,0.274899469,-0.076166341,0.636626784,-0.043408589,0.095975258,0.227244138,0.112089413,-0.077016764,-0.058492059,0.014058073,-0.000546769,-0.248560052,0.085746092,0.014121869,-0.045939785,0.143769769,-0.106294816,-0.077185253,-0.12609129,-0.033194942,-0.154856049,-0.097694154,0.040418357,-0.18839013,0.026835447,-0.059484456,-0.087678298,0.080129368,-0.131101238,-0.03395191,0.056601076,-0.057153922,-0.016346247,0.215790395,-0.130480642,-0.166198925,-0.049211239,-0.120999131,-0.188190563,-0.039485553,0.071669186,-0.007498462,-0.113962018,0.042330123,-0.051606384,0.098719135,0.130698331,0.012410787,0.101285639,0.094455586,-0.195230916,0.184830732,-0.013432188,-0.091680308,0.076920121,0.054346036,0.161017255,0.105165996,0.162500824,0.020247829,-0.019870517,0.029943373,-0.043476334,0.118197977,-0.063247184,-0.051829546,-0.057362108,0.068484924,0.04762767,0.054855032,-0.176883174,0.146839466,0.136083401,-0.049523522,0.256370728,-0.030959608,0.311471427,0.175258863,-0.030452145,0.044484105,-0.024698891,-0.062805008,-0.06344877,-0.053546586,-0.110715107,0.108851715,0.078684719,-0.003471364,0.096523526,0.01073554,-0.132732137,-0.009424009,0.032827602,-0.057513656,0.16393962,-0.031721457,0.050427051,0.229368197,0.201073392,-0.038667307,-0.079192821,-0.014436664,0.191745257,-0.053286019
MPP.Ribo-high,ND251_34,0.115537116,-0.054318752,-0.052765424,0.082711613,0.02413701,0.074137851,-0.052393829,0.09285403,-0.02197582,-0.245512738,0.061887185,-0.121238455,-0.118434001,0.033906188,0.239377676,-0.171333309,0.131145828,-0.036787619,-0.049484258,-0.03021224,-0.237390679,-0.024515982,-0.155973164,0.044305499,-0.518550433,0.211939376,0.106752403,0.084989899,-0.143110549,-0.173264385,0.054958151,-0.011427171,-0.305880956,0.025857193,0.21854123,-0.149685071,-0.022990928,-0.421335372,0.269303892,-0.072708702,-0.015615117,-0.068643321,-0.079943327,0.137209862,0.021974509,-0.190840077,0.369059854,-0.145439193,0.095228585,-0.107897879,-0.028509072,0.379935007,-0.245051471,0.022577138,-0.271993096,0.10996691,0.099217779,0.020009122,0.073941393,-0.020102321,-0.069103074,-0.087841353,0.011527923,0.140449761,-0.026153709,0.101000182,-0.06724513,-0.20836849,0.278538714,-0.017942715,-0.047565716,0.427154234,-0.077852143,-0.149938731,-0.048227169,0.018613418,0.030579032,-0.085074161,0.114450227,0.06809915,0.168100926,0.213082897,-0.014779469,-0.125871553,-0.079632842,-0.072026734,0.17738607,0.053691658,0.334856301,-0.495361418,0.126706938,0.063966657,0.517697014,-0.160800935,-0.039941467,-0.079790044,0.066182161,0.15194424,0.001991258,0.117173544,0.02325177,-0.120141789,-0.026614729,0.220391212,0.034789986,-0.059069546,-0.189025208,0.026405387,-0.045526912,-0.176947301,0.151675089,-0.019223334,0.141422954,0.045480394,0.088101646,-0.085813929,-0.044076847,-0.163280261,-0.14609725,0.126762726,0.084307297,-0.209669287,0.058819268,-0.097166966,-0.224381743,-0.000478126,0.134894587,0.193395911,-0.107313572,0.024460568,-0.036940175,0.010986872,0.002666172,0.040136272,0.126388539,0.124940388,0.157656913,0.093897716,0.346720367,0.085815132,-0.087586501,-0.009483328,0.079828383,-0.017129843,0.123365341,0.088433925,-0.195855515,-0.009673022,0.049063938,0.116156452,-0.076242479,-0.160717904,-0.035800124,-0.048384468,0.083842032,0.114060807,0.371791046,-0.11395486,0.08143912,0.18752116,-0.222763256,-0.024463583,0.11126166,0.234380769,-0.087276644,0.098384638,0.42494524,0.02409348,0.07597248,0.227702425,-0.101898475,0.025548802,0.102768536,0.038090344,0.099977845,0.153884178,0.017178056,0.294087016,-0.372896695,-0.160180667,-0.226300986,0.229539336,0.183555831,0.007464068,-0.12647482,0.026507689,0.102036257,0.294766785,0.143727347,-0.122105255,-0.180201383,0.481525354,-0.105855632,-0.151799887
MPP.Ribo-high,ND251_HSC,0.135916248,-0.278230163,-0.172819366,-0.039520191,-0.321854935,0.234845887,-0.02111231,0.151814058,0.167490838,-0.157723689,0.057395721,-0.147937012,0.040308727,-0.032568807,-0.104962431,0.161818427,0.015063856,-0.162194196,0.432414894,-0.140195045,-0.13079757,-0.103147758,-0.373244703,-0.13134985,-0.473774378,-0.180796932,0.205894743,-0.088162287,-0.370016731,-0.423395089,0.117608496,0.131715449,0.050360811,0.033221963,0.262779085,-0.237163321,-0.198272262,0.123971187,0.243365559,0.132973702,-0.089748365,-0.088297283,-0.079035044,-0.096099924,0.212257536,-0.012682582,0.283026728,0.220540441,0.022422639,-0.261409522,0.174616503,0.19928376,0.090107526,-0.109139834,0.059880029,0.013459076,0.158764238,0.145985365,-0.109023632,-0.065443808,-0.157452308,-0.005742234,-0.180010824,0.11510979,-0.304516565,0.188685672,-0.256546978,-0.113065623,-0.049454062,0.113563102,0.039686833,0.549954764,-0.092690191,0.123052525,-0.067544935,0.034063992,0.295146707,-0.275579991,0.218920349,-0.030809357,0.192250484,0.0237571,-0.137184961,0.247693458,-0.140615497,0.245637392,-0.098801296,0.018548637,0.177241865,-0.074787692,-0.038641164,0.294926889,0.445761168,-0.083679568,-0.134862718,0.096289285,-0.139844541,0.403997806,-0.170682446,-0.03902235,0.005958104,-0.011276272,0.115680985,-0.028389955,0.069814838,-0.078055166,0.027696576,-0.242257828,0.107482692,-0.019357069,-0.277450233,-0.224118847,0.09664975,-0.162412737,0.024679608,-0.020145976,0.195074096,-0.249786692,0.096053223,0.364463383,-0.055965967,-0.093802883,-0.231385356,-0.029304305,0.142207068,-0.022459604,-0.060375441,0.003777826,-0.440855588,0.044547054,0.047433936,0.066861856,-0.032331372,0.139812328,0.168606299,-0.06100647,-0.075838212,0.111389157,0.20692821,0.076943407,-0.239009117,0.054944781,-0.101704391,-0.025949122,0.233113115,0.121479874,0.090611863,-0.034757774,0.049655289,-0.213733569,-0.076564229,-0.042139177,0.210921498,0.189664965,0.18203535,-0.074336044,-0.031973349,-0.067979611,-0.052085804,0.263986701,-0.12211561,0.067013659,0.142802947,-0.12816122,-0.014879194,-0.012509983,0.475556614,-0.037158788,-0.292345163,-0.052249086,-0.051503477,-0.055882205,0.179988875,0.121465824,-0.120507167,0.201397559,-0.083009671,0.022404419,-0.042140352,-0.025861558,-0.041680153,0.026489877,0.131943349,0.034115564,0.189217253,-0.04636623,-0.065589978,0.0906349,0.094298897,0.049783665,-0.26691838,0.166417189,0.081034843,0.069288697
MPP.Ribo-high,ND251_LMPP,0.102733468,-0.148645057,-0.066016906,-0.016563629,-0.002310957,0.073340335,-0.069653251,0.05555733,0.215543112,0.031608458,0.148398235,-0.107343447,0.045267463,0.102026842,-0.019939227,-0.103464859,0.047764783,0.132619509,-0.009271412,0.139150085,-0.021415868,-0.150132719,0.107801072,-0.124649951,-0.406590976,-0.04386986,0.028318227,-0.037192364,-0.193287289,-0.042347007,6.36E-05,0.029026541,0.053979818,-0.029938213,0.28686191,-0.034854249,-0.004331157,-0.004072524,0.04677773,-0.162690941,-0.088469819,0.05713516,-0.237402941,0.218641549,0.073534537,0.072518723,0.339055491,0.107738303,0.105203746,-0.114987948,-0.208841313,0.348094057,-0.37591652,0.029706673,-0.017365017,0.03618637,0.04035896,-0.123514994,-0.102923999,0.071818447,0.034611395,0.031820227,-0.072972598,-0.035130023,0.100588794,-0.050574355,-0.16803041,-0.091886817,0.010935255,0.045651653,-0.050907974,0.554610313,0.094995804,-0.012254233,0.144996477,0.048757727,0.038288324,-0.1964576,0.086277245,0.068946066,0.2228402,-0.093256724,0.075859187,0.100377624,-0.112448981,-0.149451249,0.006960064,0.052402865,0.012350659,-0.09489519,0.099113438,0.015294827,0.448555865,-0.179591139,-0.083296391,0.07140432,0.132808357,0.187006247,-0.065205403,0.183819725,-0.013213008,0.076875635,-0.028884763,0.0597257,-0.08396531,0.049154574,-0.189365946,-0.070731217,-0.123905613,0.028724143,0.006585903,-0.018281806,0.031747785,-0.164413952,-0.0427547,0.020825942,-0.031784089,0.069488074,-0.132917084,0.247142125,-0.014620697,-0.021187248,0.058629797,0.156797872,-0.005406734,-0.091431444,0.012588512,0.185034799,-0.192284265,-0.005856736,0.099267485,-0.126576673,-0.085678921,-0.006562394,0.050706827,0.013420945,-0.069447731,-0.05473581,0.288918553,0.205342744,-0.055254531,0.027774173,-0.095055665,-0.022658695,0.075519141,-0.021349881,0.056000379,-0.060825325,-0.126519555,-0.03716522,-0.039445571,-0.072233713,0.004956503,0.094410473,-0.034448621,0.113005586,0.074611768,0.162180169,-0.042607026,0.259033876,-0.100991457,-0.082531802,0.032256071,-0.160307794,0.134905096,0.06118685,0.251555132,0.184244647,-0.030600886,0.003567356,-0.169793039,-0.151606064,0.070061485,-0.140137508,0.016432679,-0.052933815,0.016819956,0.034583497,-0.129574468,-0.08005966,-0.084986375,0.210456603,0.006674381,0.014680876,0.173332525,-0.118682853,0.099026707,0.195898869,0.127168154,-0.032055888,0.2128758,-0.11562431,-0.023395801,-0.155072383
MPP.Ribo-high,ND251_MPP,0.174589211,-0.250909877,0.117938486,0.344893184,-0.272707899,0.29340071,0.14292909,0.101939867,0.360677232,-0.590765405,0.005672923,-0.02750061,0.225764547,0.469288908,-0.12543935,-0.075311089,0.191154297,0.339088095,0.222077562,0.051254191,0.030501855,-0.417705066,0.118981445,0.004042484,-0.109890115,-0.208098584,-0.013048806,0.309717381,-0.378960394,-0.1759489,-0.132963685,0.158384225,0.077634731,-0.175104979,0.302203014,-0.063143252,0.26445947,-0.284552977,0.201506853,-0.202310428,0.218367787,-0.080389885,-0.189811946,0.068879177,-0.293864173,-0.411483218,0.337660016,0.186991584,-0.074316751,-0.352478472,-0.224982961,-0.332690544,-0.715046878,-0.010750559,0.018378228,0.031736792,-0.165791493,0.23398955,-0.064505191,0.172769245,-0.002957873,-0.280418916,-0.306071564,0.018917058,0.19345965,-0.106102583,0.028321933,-0.296953967,0.158217061,-0.132273122,-0.18803687,-0.342879333,-0.563006025,-0.203643031,0.014645252,0.122449206,0.003204561,-0.190206649,0.084158952,0.285415046,0.182676986,-0.223972354,-0.126854086,0.14045681,0.007598253,0.332216366,1.18712659,0.196537028,0.453155662,-0.352527722,0.483842825,-0.46907481,0.579066196,0.166892237,-0.567327297,0.007169511,0.266508413,0.217172783,-0.297088,-0.340352465,-0.500395937,0.053293855,-0.190663165,0.289993115,-0.13955215,-0.058509685,0.214267366,-0.360230899,0.054596714,-0.154090381,-0.699365086,-0.109180108,-0.162760252,-0.167945309,0.119099445,0.11075568,0.101228068,0.136320286,0.017465463,0.00294037,-0.309892006,0.136865305,0.020300281,0.51741736,-0.260567489,0.060841522,0.155257465,-0.193450214,-0.578840172,0.486664543,-0.019722122,-0.161189782,-0.044081361,0.055482221,0.043256486,0.077523435,0.198599922,0.135388271,0.124752257,0.021390246,0.459506695,0.20976836,-0.185668503,0.170685569,0.004720372,0.165335765,0.155522665,-0.161790727,0.026623276,0.108130039,-0.045772075,0.005348246,-0.01389296,0.649137386,0.04942059,-0.01525464,0.249205276,-0.262440959,0.152843198,0.262030108,-0.315275559,0.405421281,-0.045112623,0.047445523,0.495144656,0.254710693,0.080416601,0.171627422,-0.079809952,0.320043068,-0.372846136,-0.20095409,-0.243590154,-0.191941362,-0.252780397,-0.044299896,0.102047506,0.051790608,-0.226298261,-0.174778236,-0.083469909,0.250203269,0.105953301,0.016088615,0.266924008,-0.052025808,0.099775893,0.010418518,0.356106502,-0.288130193,-0.412810176,-0.300290938,-0.121820707,0.191032728
MPP.SPINK2-CD99,ND251_34,0.248952266,-0.066774808,-0.14018461,-0.163789826,0.020480965,0.090226926,-0.020720396,0.035591484,0.093916913,-0.045685337,0.170071702,-0.226287175,0.110584487,0.09595042,-0.261556437,0.092380565,0.15928116,-0.00918487,-0.293636912,-0.094074515,-0.485840448,-0.17706374,-0.007624211,-0.005538087,-0.168806568,-0.151908181,0.310876434,-0.174780136,-0.325157374,-0.26133693,0.170525783,-0.043178443,0.091663217,-0.007801357,0.27698499,-0.039874912,-0.073243202,-0.1637457,0.30645916,-0.090642655,-0.298355904,0.062175917,-0.207727208,-0.054137328,0.035074677,0.014945501,0.562156869,0.083358961,0.025870337,-0.066958611,0.139935813,0.081395373,0.256339759,-0.196332008,0.133774897,0.096139611,0.170156043,0.050169631,-0.042998824,0.144198581,0.006926215,0.07686558,-0.080724576,-0.095706864,0.150663074,0.089115512,-0.170105546,-0.03798552,0.120743783,0.008460607,0.028848952,0.384101559,-0.037257932,-0.076291636,0.148227566,-0.099349507,0.034333124,-0.099591699,0.022399404,-0.030695692,0.251252055,0.157296758,-0.066501174,-0.010867138,-0.163825871,0.129304706,0.205910701,0.079115225,0.229426578,-0.102580279,-0.026097199,0.012598713,0.368916715,0.01475574,-0.036173111,0.235850276,0.134832745,0.0145119,-0.057309607,0.292166421,0.033855079,0.074817374,-0.148482073,-0.07137259,0.056724485,-0.112879655,-0.099283221,0.113891601,0.166165229,-0.079560155,-0.055551837,-0.11799657,-0.027733731,-0.278917477,-0.086678918,-0.031183921,-0.012984816,-0.141069389,-0.17537352,-0.026546702,-0.086472629,-0.097796105,-0.036483062,0.26715073,-0.026321444,0.058803792,-0.019698771,0.011817561,0.120401878,0.006330112,0.035118292,-0.110580373,-0.040801166,0.13914852,0.041890917,-0.015367297,-0.096159137,0.288821513,0.223342244,0.294955592,-0.1013084,0.29464484,-0.21344904,-0.050355495,0.031609235,-0.14204084,-0.054624284,0.084371491,0.277832506,0.134983038,-0.087430737,-0.015488801,0.077763754,0.117354058,-0.054072563,0.026944938,0.116651058,0.038500741,0.066532762,0.025300435,-0.092646256,0.079463457,0.051426955,-0.014975016,0.286356138,-0.170466793,-0.02669712,0.21457547,-0.021432035,0.102587739,-0.16875049,-0.169755829,0.089978484,0.0693973,-0.24931775,0.016549693,-0.009582163,-0.077156536,-0.149176197,0.037943784,-0.122396823,0.236066113,0.134984517,0.066351979,-0.036185451,-0.003301411,0.17464555,0.055875819,0.160206707,-0.091934362,-0.154144399,0.254113925,0.259631402,-0.196677448
