"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"STAT4",0.328042328042328,0.164021164021164,0.433862433862434,0.867724867724868
"STAT5A",0.841269841269841,0.53968253968254,0.888888888888889,0.91005291005291
"STAT5B",0.423280423280423,0.169312169312169,0.55026455026455,0.111111111111111
"TBP",0.555555555555556,0.291005291005291,0.513227513227513,0.35978835978836
"TCF12",0.899470899470899,0.756613756613757,0.788359788359788,0.830687830687831
"TCF21",0.206349206349206,0.0687830687830688,0.439153439153439,0.232804232804233
"TCF3",0.984126984126984,0.978835978835979,0.994708994708995,0.957671957671958
"TCF4",0.82010582010582,0.396825396825397,0.814814814814815,0.883597883597884
"TCF7L2",0.433862433862434,0.312169312169312,0.296296296296296,0.391534391534392
"TEAD4",0.566137566137566,0.0529100529100529,0.899470899470899,0.407407407407407
"TFAP2A",0.55026455026455,0.153439153439153,0.0423280423280423,0.0423280423280423
"TFAP2C",0.0582010582010582,0.804232804232804,0.46031746031746,0.560846560846561
"TFAP4",0.777777777777778,0.878306878306878,0.560846560846561,0.417989417989418
"TFDP1",0.0105820105820106,0.0423280423280423,0.216931216931217,0.476190476190476
"THAP1",0.105820105820106,0.343915343915344,0.343915343915344,0.851851851851852
"TP63",0.645502645502645,0.661375661375661,0.423280423280423,0.486772486772487
"TP73",0.582010582010582,0.444444444444444,0.444444444444444,0.582010582010582
"USF1",0.661375661375661,0.724867724867725,0.259259259259259,0.978835978835979
"USF2",0.529100529100529,0.412698412698413,0.841269841269841,0.126984126984127
"VDR",0.714285714285714,0.148148148148148,0.62962962962963,0.0793650793650794
"VEZF1",0.259259259259259,0.349206349206349,0.264550264550265,0.00529100529100529
"XBP1",0.947089947089947,0.904761904761905,0.597883597883598,0.169312169312169
"YY1",0.804232804232804,0.71957671957672,0.894179894179894,0.931216931216931
"ZBTB33",0.931216931216931,0.915343915343915,0.724867724867725,0.904761904761905
"ZBTB7A",0.835978835978836,0.402116402116402,0.544973544973545,0.0634920634920635
"ZBTB7B",0.222222222222222,0.566137566137566,0.529100529100529,0.920634920634921
"ZEB1",0.936507936507937,0.126984126984127,0.671957671957672,0.936507936507937
"ZFP42",0.920634920634921,0.825396825396825,0.857142857142857,0.952380952380952
"ZFX",0.883597883597884,0.693121693121693,0.957671957671958,0.0476190476190476
"ZKSCAN1",0.0740740740740741,0.407407407407407,0.164021164021164,0.301587301587302
"ZNF143",0.365079365079365,0.968253968253968,0.333333333333333,0.148148148148148
"ZNF263",0.534391534391534,0.941798941798942,0.285714285714286,0.513227513227513
"ZNF384",0.507936507936508,0.708994708994709,0.920634920634921,0.857142857142857
"ZNF76",0.100529100529101,0.608465608465608,0.17989417989418,0.634920634920635
