"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"195","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD11c","8","E2F6,ETV1,HOXA4,HSF1,MXI1,STAT1,TAL1,ZBTB33"
"196","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD304","24","ELK3,FOSL2,FOXO3,FOXP2,GATA2,HEY1,HOXA1,NFAT5,NR2F2,POU2F2,PPARG,RARA,RBPJ,RFX5,RUNX1,RXRA,STAT1,TBX21,TCF21,TFAP4,TP53,TP63,USF2,ZEB1"
"197","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD103","1","ETV4"
"198","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD66b","11","FOS,IRF4,KLF9,MITF,RELA,RUNX2,SPDEF,STAT4,TAL1,TP53,USF2"
"199","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD366","3","FOXA2,HSF2,RFX5"
"200","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD38","8","FOXK1,HOXA4,KLF9,MITF,NFYA,TCF3,USF1,ZNF263"
"201","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD40","19","FOXK1,FOXP3,GMEB2,HEY1,HOXA1,NFAT5,NFATC1,NFE2,PBX3,POU2F2,RARA,RBPJ,STAT1,TAL1,TCF3,TP53,USF1,XBP1,ZNF263"
"202","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD161","1","IRF1"
"203","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD117","2","IRF3,TCF3"
"204","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD273","5","POU2F2,RUNX2,STAT1,TAL1,TP53"
"205","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD194","1","PRDM1"
"206","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD279","2","PRDM1,ZNF281"
"207","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD137","3","RUNX2,TAL1,TP53"
"208","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD15","4","RUNX2,SPDEF,TAL1,TP53"
"209","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD278","2","RUNX2,TAL1"
"210","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD28","2","RUNX2,TP53"
"211","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD56","1","RUNX2"
"212","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD133","3","RUNX2,TAL1,TP53"
"213","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD127","2","TAL1,TP53"
"214","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD25","2","TAL1,TP53"
"215","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD357","2","TAL1,TP53"
"216","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD152","1","TP53"
"217","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD185","1","TP53"
"218","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD19","1","TP53"
"219","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD197","1","TP53"
"220","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD223","1","TP53"
"221","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD254","1","TP53"
"222","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD30","1","TP53"
"223","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD314","1","TP53"
"224","DendriticCell","P1_2020Oct, P3_2023Jan","2","TIGIT","1","TP53"
"225","CD8Tcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD195","4","AHR,FOXP2,GATA2,USF1"
"226","CD8Tcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD27","4","BARX2,E2F8,MAF,MNT"
"227","CD8Tcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD38","13","BCL6,E2F2,EGR2,ELK4,GATA4,GLIS1,IRF4,MYB,NFAT5,NR2F2,PGR,TP73,ZFX"
"228","CD8Tcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD279","14","BHLHE40,E2F1,ETS2,ETV7,FOXD2,GLI2,HOXA1,IRF2,JUND,MAFK,NFATC1,SPIB,STAT3,ZNF263"
"229","CD8Tcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD314","3","ETV6,GLI2,SPIB"
"230","CD8Tcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD28","6","GLIS1,GTF2B,KLF4,PBX1,TFAP4,ZKSCAN1"
"231","CD8Tcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD69","2","PGR,SP1"
"232","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD273","18","AHR,CEBPA,ELF1,ETV4,GTF2B,HSF1,HSF2,JUNB,MXI1,MYB,RARG,RFX5,SOX17,SPDEF,STAT5B,TCF7L2,YY1,ZEB1"
"233","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD1c","7","ARID3A,KLF1,RBPJ,SREBF1,TFAP2C,TP73,ZNF143"
"234","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD27","3","ARID3A,MEF2C,STAT3"
"235","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD56","4","ARNTL,KLF1,MEIS1,POU2F1"
"236","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD141","29","ASCL2,BACH1,CEBPD,EBF1,ELK1,ELK3,ELK4,ESR1,FOXD2,FOXP1,GLI2,GMEB2,HINFP,IRF3,KLF3,NFE2,PBX1,PGR,RXRA,SP4,STAT1,STAT5A,TCF12,TCF4,TEAD4,USF1,XBP1,ZNF143,ZNF384"
"237","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD81","26","ATF2,BCL6,E2F3,ETV4,FOXA2,GLI2,GMEB1,GTF2I,HSF1,IRF3,JUNB,MAFK,MEF2C,MYB,MZF1,PRDM1,RELA,RUNX3,SP1,SP2,STAT1,TAL1,TCF3,USF1,VEZF1,ZNF76"
"238","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD304","42","ATF3,CDX2,CUX1,E2F1,E2F2,E2F3,E2F8,EHF,ELK1,ESR1,FOSL2,FOXD2,FOXP2,GATA4,GTF2I,HES1,HIF1A,HOXB13,IRF1,KLF3,MAF,MYC,NFAT5,NFYA,NKX2-1,PAX6,PGR,RFX2,RUNX1,RUNX3,SIX5,STAT5B,TCF21,TCF4,TP63,TP73,USF1,XBP1,YY1,ZBTB33,ZBTB7B,ZNF384"
"239","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD95","34","BCL11A,E2F7,EGR2,ETV5,ETV7,FOXK1,GATA1,GLI2,HNF4G,MAFF,MEIS1,NANOG,NFATC1,NFE2,NR2C2,NR2F2,NR5A2,PBX1,PPARG,PRDM1,RBPJ,RFX5,RUNX3,SP2,SREBF1,STAT2,STAT4,STAT5A,TAL1,TCF12,TFAP2C,VEZF1,ZBTB7A,ZNF263"
"240","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD197","3","CEBPA,MXI1,SP4"
"241","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD107a","25","CTCF,E2F6,EGR1,EGR2,ETV7,GLI2,GMEB2,HNF1B,LHX2,MAFF,MEIS1,NANOG,NFATC1,NR2F2,PPARG,REST,RUNX3,SMAD3,STAT4,STAT5A,TAL1,TBX21,THAP1,ZNF143,ZNF263"
"242","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD274","2","ELF1,HNF1B"
"243","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD161","6","ELK4,JUND,NFYA,RFX5,SOX17,STAT5B"
"244","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD40","3","GLI2,HNF1B,SOX17"
"245","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD28","1","MXI1"
"246","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","KLRG1","1","RFX5"
"247","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","HLA.DR","2","RUNX3,SP2"
"248","MSC_Fibroblast","P1_2020Oct, P3_2023Jan","2","CD45RA","1","ZEB1"
"249","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD137","20","AHR,AR,CEBPD,CLOCK,ELF3,FOXK1,FOXP2,GATA2,GLI2,GLIS1,KLF10,KLF4,NR5A2,RARA,RXRA,SMAD3,USF2,VDR,VEZF1,ZEB1"
"250","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD66b","26","AHR,CEBPD,CLOCK,EGR2,ELF3,FOXP2,GLIS1,HOXA1,IRF3,KLF1,KLF4,KLF9,KMT2A,LHX2,MAFK,MEF2C,MITF,NFYA,RARA,RXRA,TBP,TFAP2A,TFDP1,YY1,ZBTB7B,ZEB1"
"251","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD304","24","AHR,BHLHE40,E2F6,ESRRA,ETV7,FOXD2,FOXP3,HSF1,JUN,KLF4,LHX2,MITF,NANOG,NR2C2,NR2F2,PAX5,RELA,RUNX2,SPIB,STAT5A,TBP,THAP1,ZNF384,ZNF76"
"252","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD107a","12","AHR,E2F8,EGR2,HINFP,KLF9,KMT2A,MITF,NFYA,RUNX2,RUNX3,STAT5B,TBP"
"253","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD223","9","AR,CEBPD,FOXP2,LHX2,RXRA,SMAD3,TFAP2A,USF2,ZBTB7B"
"254","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD357","16","AR,ARNTL,BARX2,CLOCK,EGR1,ELF2,ESR1,HES1,HOXC6,KLF1,KMT2A,NFYA,RXRA,TFAP2A,TFDP1,ZKSCAN1"
"255","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD38","6","AR,E2F7,GTF2B,HOXA4,MEF2A,POU2F2"
"256","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD4","10","AR,BCL6,CEBPD,HSF1,NFATC1,PPARG,SPI1,TP53,USF2,VDR"
"257","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD69","1","AR"
"258","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD45RA","10","AR,BARX2,CEBPD,ELF3,ESR1,FOSL1,FOXP2,MAFK,SPI1,TFDP1"
"259","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD141","26","ARID3A,ASCL2,BACH2,BCL6,CUX1,E2F3,ELF2,ETV4,FOXD2,FOXP3,HBP1,HSF1,MECOM,MNT,MYBL2,NFIC,PAX5,RUNX2,RUNX3,SOX17,SPIB,THAP1,TP53,TP73,XBP1,ZNF384"
"260","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD20","23","ARNTL,BATF,CEBPD,CLOCK,ELF3,ESR1,FOXD2,FOXH1,FOXP2,GATA1,GLI2,KLF1,KMT2A,MEF2C,NFYA,NR2C2,NRF1,PBX3,RARA,RXRA,SETDB1,STAT2,VEZF1"
"261","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD273","17","ARNTL,BARX2,CEBPD,E2F6,FOSL1,GATA1,GLI2,KLF1,KLF4,KMT2A,MEF2C,NFYA,RARA,TFAP2A,USF2,VDR,VEZF1"
"262","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD117","10","ATF1,BARX2,GATA1,HOXC6,IRF3,KLF1,MEF2C,NFAT5,TFAP2A,VEZF1"
"263","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD81","19","ATF2,BACH1,BCL11A,E2F8,ELK4,ESRRA,FOXA2,GTF2B,HOXA1,MECOM,MITF,NR2F2,PAX6,SOX17,SP4,STAT4,STAT5B,TCF21,THAP1"
"264","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD1c","9","ATF3,E2F2,EHF,GATA6,HOXC6,RUNX1,RXRA,SMAD3,SP1"
"265","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD366","4","BARX2,NR5A2,POU2F2,ZBTB7A"
"266","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD206","4","BARX2,RARA,RXRA,TFAP2A"
"267","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD56","9","BATF,ELF3,FOXD2,JUNB,KLF1,KLF4,RXRA,VEZF1,XBP1"
"268","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD127","2","CDX2,VEZF1"
"269","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD134","4","CEBPD,KLF4,RXRA,YY1"
"270","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD194","10","CEBPD,GLI2,KMT2A,MEF2C,NFYA,NR2C2,RXRA,VDR,VEZF1,ZEB1"
"271","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD25","19","CEBPD,ELF3,FOXA2,GATA1,GLI2,KLF1,KLF4,KMT2A,MEF2C,NFATC1,NFYA,NR2C2,NR3C1,RXRA,TFAP2A,USF2,VDR,VEZF1,ZEB1"
"272","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD314","6","CEBPD,KMT2A,MEF2C,NFYA,RXRA,TFAP2A"
"273","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD62L","11","CEBPD,E2F6,KLF1,KLF4,KMT2A,LHX2,MEF2C,NFATC1,RXRA,TFAP2A,VDR"
"274","Myofibroblast","P1_2020Oct, P2_2021Mar","2","TCRVdelta2","3","CEBPD,NFYA,YY1"
"275","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD185","10","CTCF,FOXH1,KLF1,KLF10,MEF2C,NR2C2,RARA,SETDB1,VDR,VEZF1"
"276","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD11c","7","E2F4,E2F7,JUND,SPI1,STAT4,STAT5A,TEAD4"
"277","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD14","11","E2F4,FOSL2,FOXK1,MEF2C,NR5A2,RARA,RUNX1,SP1,STAT4,TCF21,VDR"
"278","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD95","18","E2F4,ELK4,ESRRA,FOXA2,GATA2,HBP1,HES1,KLF1,NR2F2,PAX5,SOX17,TCF3,TFDP1,THAP1,TP73,VDR,XBP1,ZNF76"
"279","Myofibroblast","P1_2020Oct, P2_2021Mar","2","HLA.DR","12","E2F6,ETS2,ETV5,FOSL2,GATA3,GTF2B,GTF2I,NR5A2,RUNX1,SNAI2,TAL1,VDR"
"280","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD15","8","EPAS1,FOXP2,HOXC6,KLF1,KLF9,KMT2A,NRF1,TFAP2A"
"281","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD40","5","ESRRA,HEY1,MNT,STAT4,VDR"
"282","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD19","2","FOXP2,RXRA"
"283","Myofibroblast","P1_2020Oct, P2_2021Mar","2","KLRG1","1","FOXP2"
"284","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD197","5","GLI2,KMT2A,NR2C2,SETDB1,ZEB1"
"285","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD28","8","GMEB1,KMT2A,NFATC1,NFYA,NR2C2,USF2,VEZF1,ZEB1"
"286","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD161","2","KLF1,ZBTB7B"
"287","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD254","1","KMT2A"
"288","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD278","2","KMT2A,ZEB1"
"289","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD274","2","MEF2C,SP1"
"290","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD152","2","NFYA,ZKSCAN1"
"291","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD123","2","PBX3,SMAD3"
"292","Myofibroblast","P1_2020Oct, P2_2021Mar","2","TIGIT","1","USF2"
"293","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD133","1","VEZF1"
"294","Endothelial","P1_2020Oct","1","CD197","19","AHR,ARID3A,BARX2,CEBPA,FOXA2,GMEB2,GTF2B,HNF4A,IRF2,IRF3,MAF,MEIS1,NFATC1,NR2C2,SETDB1,STAT3,TCF21,TFDP1,ZNF263"
"295","Endothelial","P1_2020Oct","1","CD1c","19","AHR,BARX2,BCL11A,CLOCK,ELK1,FOXK1,GATA1,GTF2B,MBD2,MEF2C,NANOG,NFATC1,NR2C2,SETDB1,STAT3,TCF7L2,TEAD4,TFAP2C,ZNF263"
"296","Endothelial","P1_2020Oct","1","CD25","47","AHR,ARNT,ARNTL,ATF1,ATF2,BARX2,CLOCK,E2F1,E2F4,E2F7,EBF1,ESR2,ETV7,FOS,FOXA1,FOXH1,FOXP3,GATA1,GLIS1,GTF2B,HEY1,HINFP,HNF1B,HNF4A,KLF4,MBD2,MEF2C,MXI1,MYBL2,PAX5,PGR,RFX2,RUNX2,RXRG,SETDB1,SP1,STAT3,STAT5B,TBP,TCF12,TCF3,TCF7L2,TEAD4,TFAP4,THAP1,YY1,ZNF143"
"297","Endothelial","P1_2020Oct","1","CD278","31","AHR,ATF2,BARX2,CEBPD,CLOCK,E2F1,E2F4,E2F7,EBF1,EGR1,ETV7,FOS,FOXA1,FOXP3,HINFP,HNF4A,HOXB13,KLF4,MAFK,MBD2,MEF2A,MEF2C,NFATC1,NR2F2,RFX2,RUNX2,SETDB1,STAT3,ZBTB7A,ZKSCAN1,ZNF143"
"298","Endothelial","P1_2020Oct","1","CD56","138","AHR,ARID3A,ARNTL,ATF1,ATF2,ATF3,BACH2,BATF,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CLOCK,CTCF,E2F1,E2F2,E2F4,E2F7,EBF1,EGR1,EGR2,EHF,ELF1,ELK1,ELK3,ELK4,ESR1,ESR2,ETS2,ETV1,ETV4,ETV5,ETV7,FOS,FOSL2,FOXA1,FOXD2,FOXH1,FOXO3,FOXP1,FOXP2,GATA3,GATA4,GLI2,GLIS1,GRHL2,GTF2B,GTF2I,HES1,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HOXA4,HOXC6,HSF1,HSF2,IRF1,IRF3,JUN,JUNB,JUND,KLF1,KLF3,KLF4,KMT2A,MAFF,MAFK,MBD2,MEF2C,MITF,MNT,MXI1,MYBL2,MYC,NFAT5,NFE2,NFIC,NFYA,NFYB,NKX2-1,NR5A2,NRF1,PAX5,PAX6,PBX1,PBX3,PGR,POU2F2,PPARG,PRDM1,RARA,RARG,RELA,REST,RFX2,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5B,TAL1,TBP,TBX21,TCF3,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,ZBTB33,ZBTB7A,ZBTB7B,ZFX,ZKSCAN1,ZNF143"
"299","Endothelial","P1_2020Oct","1","CD62L","41","AHR,ARNT,ARNTL,ATF2,BARX2,CEBPA,CEBPD,CLOCK,E2F1,E2F4,E2F7,EBF1,ELK4,ESRRA,ETV5,ETV7,FOS,FOXA1,FOXA2,FOXH1,FOXP3,HINFP,HNF4A,HOXB13,KLF4,MAFK,MBD2,MEF2A,MEF2C,NFATC1,NFYA,NR2F2,PRDM1,RUNX2,SETDB1,STAT3,STAT5B,TCF21,TP73,ZBTB7A,ZKSCAN1"
"300","Endothelial","P1_2020Oct","1","TIGIT","21","AHR,BARX2,CLOCK,E2F7,EBF1,FOS,FOXA2,GATA1,GLIS1,GMEB2,GTF2B,HINFP,HNF4A,MAF,MEF2C,NFATC1,SETDB1,STAT3,TEAD4,TFAP4,YY1"
"301","Endothelial","P1_2020Oct","1","CD123","127","AR,ARID3A,ARNT,ARNTL,ATF1,ATF3,BACH2,BATF,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CTCF,E2F1,E2F2,E2F8,EBF1,EGR1,EGR2,EHF,ELK4,ESR1,ESR2,ETV4,ETV7,FOS,FOSL2,FOXA1,FOXA2,FOXD2,FOXH1,FOXO3,FOXP1,FOXP2,GATA2,GATA3,GATA4,GLI2,GLIS1,GMEB2,GRHL2,GTF2B,HEY1,HIF1A,HINFP,HOXA1,HOXA4,HOXB13,HOXC6,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF3,KLF4,KMT2A,MAF,MAFF,MAFK,MBD2,MECOM,MEIS1,MYB,MYC,NFATC1,NFE2,NFIC,NFYB,NKX2-1,NR2C2,NR3C1,NR5A2,NRF1,PAX5,PAX6,PBX1,PGR,POU2F1,POU2F2,PPARG,PRDM1,RARA,RARG,RBPJ,RELA,REST,RFX2,RUNX1,RUNX2,RUNX3,RXRG,SIX5,SMAD3,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,STAT1,STAT2,STAT5A,TAL1,TBP,TBX21,TCF3,TCF4,TFAP2A,TFDP1,THAP1,TP73,USF1,VDR,VEZF1,ZBTB33,ZBTB7B,ZEB1,ZFX,ZNF143,ZNF384,ZNF76"
"302","Endothelial","P1_2020Oct","1","HLA.DR","107","AR,ARID3A,ARNTL,ATF3,BACH2,BATF,BCL6,BHLHE40,CDX2,CEBPB,E2F2,E2F3,E2F4,E2F6,E2F8,EGR1,EHF,ELK4,EPAS1,ESR1,ESR2,ETV1,ETV4,ETV7,FOSL2,FOXA1,FOXA2,FOXD2,FOXH1,FOXO3,FOXP1,FOXP2,GATA2,GATA3,GATA4,GLI2,GMEB2,GTF2B,HOXA1,HOXA4,HOXC6,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF3,KLF4,KMT2A,MAF,MAFF,MAFK,MAX,MEIS1,MYB,MYC,NANOG,NFATC1,NFIC,NFYB,NKX2-1,NR2C2,NR3C1,NR5A2,NRF1,PAX6,PGR,POU2F1,PPARG,PRDM1,RARA,RARG,RBPJ,RELA,REST,RFX2,RUNX1,RUNX2,RUNX3,RXRG,SP1,SP2,SPDEF,SPI1,SPIB,STAT1,STAT5A,TAL1,TBX21,TCF3,TCF4,TFAP2A,TFDP1,USF1,VDR,VEZF1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZNF143,ZNF384,ZNF76"
"303","Endothelial","P1_2020Oct","1","CD81","93","AR,ARNT,ATF2,ATF3,BACH1,CDX2,CEBPD,E2F1,E2F2,E2F3,E2F4,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,EPAS1,ESR1,ESRRA,ETV1,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXH1,FOXP2,FOXP3,GATA2,GATA3,GATA4,GLI2,GLIS1,HEY1,HINFP,HNF4A,HOXA1,HSF2,IRF1,JUNB,JUND,KLF1,KLF3,KLF4,KMT2A,LHX2,MAFF,MAFK,MBD2,MEF2A,MEF2C,MEIS1,MYB,NFYA,NFYB,NR2F2,PAX5,PAX6,PGR,POU2F1,PPARG,PRDM1,RARG,RELA,RFX2,RUNX2,RXRG,SETDB1,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,STAT3,TAL1,TBX21,TCF21,TCF3,TCF7L2,TP73,USF1,VEZF1,YY1,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF143,ZNF384"
"304","Endothelial","P1_2020Oct","1","CD304","134","AR,ARID3A,ARNTL,ASCL2,ATF1,ATF3,BACH2,BARX2,BATF,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CLOCK,CTCF,E2F1,E2F2,E2F3,E2F4,EGR1,EGR2,EHF,ELF1,ELK3,ELK4,ESR1,ESR2,ESRRA,ETV1,ETV4,ETV5,FOSL2,FOXA2,FOXD2,FOXH1,FOXO3,FOXP1,FOXP2,GATA3,GATA4,GLI2,GLIS1,GMEB2,GRHL2,HES1,HEY1,HIF1A,HOXA1,HOXA4,HOXB13,HOXC6,HSF1,IRF2,IRF3,JUN,JUNB,JUND,KLF1,KLF3,KLF4,KMT2A,LHX2,MAF,MAFF,MAFK,MBD2,MECOM,MEF2C,MEIS1,MXI1,MYBL2,MYC,NFAT5,NFATC1,NFE2,NFIC,NFYB,NKX2-1,NR2C2,NR3C1,NR5A2,NRF1,PAX5,PAX6,PBX1,PBX3,PGR,POU2F2,PPARG,PRDM1,RARA,RARG,RELA,REST,RFX2,RUNX1,RUNX2,RUNX3,RXRG,SIX5,SMAD3,SP1,SP2,SPDEF,SPIB,SREBF1,STAT1,STAT2,STAT4,STAT5A,TAL1,TBP,TBX21,TCF21,TCF3,TCF4,TCF7L2,TFAP2A,TFDP1,THAP1,TP63,USF1,USF2,VDR,VEZF1,YY1,ZBTB33,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF143,ZNF76"
"305","Endothelial","P1_2020Oct","1","CD141","71","ARID3A,ARNTL,ASCL2,ATF1,BACH1,BACH2,BATF,BHLHE40,CEBPA,CEBPD,CLOCK,CTCF,EGR2,ELF1,ELK4,ESRRA,ETV1,ETV4,ETV5,FOXA2,FOXD2,FOXH1,FOXM1,FOXO3,GATA1,GTF2I,HES1,HIF1A,HNF1B,HNF4A,HOXA4,HOXB13,HSF1,IRF3,KLF9,LHX2,MBD2,MECOM,MXI1,MYBL2,MYC,MZF1,NFAT5,NFATC1,NFE2,NFIC,NKX2-1,NR2F2,NR3C1,NRF1,PBX1,POU2F2,PPARG,RUNX1,RUNX3,SIX5,SMAD3,SNAI2,SREBF1,SRF,STAT2,TBP,TCF21,TEAD4,THAP1,USF2,VDR,VEZF1,XBP1,ZBTB7A,ZNF76"
"306","Endothelial","P1_2020Oct","1","CD39","129","ARID3A,ARNTL,ASCL2,ATF1,ATF3,BACH2,BATF,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CTCF,E2F1,E2F2,EGR1,EGR2,EHF,ELF1,ELK4,ESR1,ESR2,ESRRA,ETV1,ETV4,ETV5,ETV6,FOSL2,FOXA2,FOXD2,FOXH1,FOXM1,FOXO3,FOXP1,FOXP3,GATA4,GLI2,GLIS1,GMEB2,GRHL2,GTF2I,HES1,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HOXA1,HOXA4,HOXB13,HOXC6,HSF1,HSF2,IRF1,IRF2,IRF3,JUN,JUNB,JUND,KLF1,KLF3,LHX2,MAFF,MAFK,MBD2,MECOM,MEF2A,MEF2C,MEIS1,MXI1,MYBL2,MYC,MZF1,NFAT5,NFATC1,NFE2,NFIC,NFYB,NKX2-1,NR2C2,NR3C1,NR5A2,NRF1,PAX5,PAX6,PBX1,PBX3,PGR,POU2F2,PPARG,PRDM1,RARA,RARG,RELA,REST,RFX2,RUNX1,RUNX3,RXRG,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT2,STAT4,TBX21,TCF21,TCF3,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,ZBTB33,ZBTB7B,ZFX,ZNF76"
"307","Endothelial","P1_2020Oct","1","CD134","15","ARNT,CEBPD,E2F4,E2F7,EBF1,FOXA2,HNF4A,HOXB13,MEF2A,MEF2C,NFATC1,NR2C2,SETDB1,STAT5B,YY1"
"308","Endothelial","P1_2020Oct","1","CD279","15","ARNT,BARX2,E2F7,EBF1,FOXA2,GLIS1,HNF4A,HOXB13,NFATC1,SETDB1,STAT3,TCF21,TFAP4,YY1,ZNF76"
"309","Endothelial","P1_2020Oct","1","CD314","10","ARNT,BARX2,E2F7,FOXA2,HNF4A,HOXB13,SETDB1,STAT5B,TFAP4,YY1"
