Cell.Type,Sample Name,AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NRF1,ONECUT1,OTX2,PAX5,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SOX17,SP1,SP4,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBP,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF384,ZNF76
MEP-MKP,ND251_MPP,0.0477952,-0.16469725,-0.172523812,0.069101282,-0.0044772,0.051750022,0.052626289,0.105121989,0.151074643,-0.061203813,0.081673497,-0.010504979,0.065600544,0.162776887,-0.05985297,-0.09179572,0.086457268,0.116256946,0.027356496,-0.026105478,-0.261469379,0.102541376,-0.059451472,-0.027107642,-0.06394533,-0.184850289,0.067902713,-0.074997555,-0.034673887,-0.117874587,0.059785359,0.041925998,0.086012434,-0.056590626,0.303448604,-0.031735906,0.021771801,-0.116721751,0.016579646,-0.032675617,-0.15106479,-0.013330801,-0.14481131,0.123169684,0.097834238,-0.101147861,0.323949974,0.012718846,0.053742714,-0.178690665,-0.091706461,0.032470421,-0.142201392,-0.075587962,-0.0408115,-0.017789856,0.068664534,0.10244049,-0.048297203,0.075524759,-0.046553946,0.066765126,-0.18087106,0.000206977,0.001165851,0.057088046,-0.034622033,-0.111528035,0.074338611,-0.074178448,-0.117429618,0.360253735,-0.011204898,-0.161188228,0.137213789,0.014973225,0.080808415,-0.023040823,0.025483617,0.013104814,0.142482055,0.100149524,0.09271019,0.123184613,-0.062634566,0.161999655,0.07698625,0.102378223,0.046826694,-0.024477147,0.179524509,-0.057394291,0.601446477,-0.099079825,0.019937921,0.21571526,0.154111553,0.065320181,0.031768588,0.001292527,-0.032680484,-0.279420261,0.188044526,0.062810899,-0.104624493,0.091244744,-0.111117461,-0.143129836,-0.037073429,-0.062496236,-0.109870322,-0.086209334,-0.043110911,-0.215599717,-0.005880014,-0.018054557,0.00202779,-0.046470062,-0.080488518,-0.054761168,0.081376238,-0.116532219,0.0068918,0.060888515,-0.027930771,-0.116294084,0.135168052,-0.045048677,-0.075017586,0.101761784,0.087658167,0.042178028,0.02721251,0.01170784,0.017091913,0.103030407,-0.002458489,0.154541908,0.156696286,0.10955118,-0.119920831,0.140936899,-0.122535463,-0.122144279,0.158280178,0.045427939,0.080674531,0.022951625,0.095180505,-0.020599148,-0.121661064,0.103239203,0.008245721,-0.017403716,4.41E-05,0.032809604,0.045999275,0.080409575,-0.001432151,0.040197045,-0.023152683,0.051445882,-0.034436391,0.049944123,-0.016850042,-0.044937615,0.331293274,0.109639046,0.018924992,0.036937743,-0.082893498,-0.117704696,-0.020519972,-0.060824288,0.002420592,0.07639066,-0.072781895,-0.045448062,0.146113848,0.056132167,-0.152830057,0.039930456,0.002776371,0.092598725,-0.05489476,-0.015518797,0.123578341,0.075304879,0.15040468,-0.050328494,0.027574236,-0.112290005,0.136583312,-0.132420474
ML-Gran,ND251_34,0.091810285,-0.060778806,-0.044265,0.019233288,0.016121282,0.027403623,-0.004538259,0.040961545,0.191059856,-0.130859835,0.138562534,-0.073788961,0.020081297,0.025339003,-0.038233207,-0.111306511,-0.002813276,-0.020964079,0.050065586,-0.027097956,-0.177262464,0.093704991,-0.089201892,-0.01688202,-0.188678561,-0.178192125,-0.041616435,-0.007561141,0.002193846,-0.07285465,0.108403589,-0.032949252,0.093699791,-0.027471317,0.212496125,-0.070894236,0.003341649,-0.038717138,0.027649475,-0.062674834,-0.197872193,-0.03176343,-0.151974816,0.103356194,-0.024238303,-0.070150481,0.467782893,0.031985305,-0.022475205,-0.015975742,-0.126084624,0.170180403,-0.206702513,-0.130470394,0.032403884,0.049216679,0.019851038,0.011129931,-0.053252866,-0.047385852,0.036609684,-0.004044359,0.010059396,-0.013469426,0.006820961,0.022407483,-0.05869798,-0.07298003,0.117251418,0.026477116,0.03055195,0.372622693,-0.017847656,-0.064437656,0.006882519,0.104431304,0.028977395,0.00890771,-0.072836849,0.126143054,0.220253362,0.111366471,0.007572599,0.125496198,-0.111850626,0.165315483,0.13214773,0.050321932,0.103394332,-0.040936117,0.112598336,-0.006333608,0.576901228,-0.047719982,-0.150596952,0.199781919,0.009061131,-0.000549696,-0.066073816,0.036576419,-0.026812499,-0.166192307,0.018223741,0.118173732,-0.06297,0.036819191,-0.03400433,-0.06144227,-0.005714871,-0.099530722,0.070140004,-0.056836952,0.08452248,-0.080562279,0.031566829,-0.053127831,0.037688547,-0.099254607,-0.094665472,0.135574651,0.085615595,-0.041770076,0.01350831,0.078331471,-0.118912987,-0.079872163,0.090960328,0.03013533,-0.085746673,0.008260698,0.049194306,-0.028952504,-0.0762554,0.019019754,0.010124873,0.069487529,-0.001997001,0.049686977,0.070268909,0.090212117,-0.093682748,0.10019168,-0.07934921,-0.092735456,-0.042115942,0.06539746,0.118417299,-0.053380653,0.133377239,0.034984372,-0.077995341,-0.00961284,-0.030222073,-0.052683062,0.026623185,0.083024714,-0.069527811,0.114487677,0.04048084,0.042722799,-0.065230209,0.08530293,-0.031740887,0.058452427,0.058993196,-0.02110738,0.323527872,0.129352496,0.069496434,0.066153166,-0.128251596,-0.103037686,-0.047521242,-0.131413362,0.025828952,0.034997166,0.013950228,0.053022645,-0.059139576,-0.062388411,-0.180024663,0.122304953,0.003988006,0.107848757,0.074081388,-0.003737272,0.103440152,0.06473533,0.153523742,-0.123258552,-0.036293489,0.14717934,0.140314547,-0.119989878
ML-Gran,ND251_HSC,0.120283566,-0.023432829,-0.292169857,0.302250266,0.049288791,-0.115539528,0.062096015,0.122931071,-0.121126262,-0.250294925,0.098892352,-0.180805376,-0.134074584,0.030914585,-0.044668198,-0.276182682,-0.119515977,-0.076877472,-0.000692095,-0.101270124,-0.243825434,-0.073345569,-0.060427607,0.027589774,0.175568794,4.29E-05,0.060569025,-0.38257962,-0.107061856,-0.102455388,0.010991937,-0.061468477,-0.039173015,0.099192574,0.122755495,-0.087977182,0.141214325,-0.095598025,-0.045720603,-0.139014072,-0.114603412,0.044132923,-0.173838624,0.114975534,0.140343128,0.070734941,0.26220335,0.052462758,0.128675926,0.290712185,-0.142112307,0.280945981,0.19540913,-0.091198686,-0.272434843,0.054243586,-0.14337409,0.016160731,-0.112523655,-0.124756757,0.252704181,-0.005820849,-0.057899875,0.257836258,-0.267456448,-0.33478245,0.191688819,0.03262735,0.170502959,0.08248203,-0.023229018,0.285324932,-0.20349639,0.184459525,0.071565321,0.09022062,0.090045103,-0.209898829,-0.064467038,-0.087543416,0.260938738,0.216991495,0.062545244,-0.071343201,-0.198745236,0.149498729,0.181392629,-0.039959252,0.089442631,0.039586223,0.162883777,-0.253483747,0.41813137,0.074526858,0.104788201,0.538366183,0.080384582,0.180997095,0.068276039,-0.051456197,0.116532556,0.004601844,0.016880006,-0.130956018,-0.108475214,0.010976601,0.073066505,-0.202940413,-0.070550894,0.01554969,0.047835334,-0.163115669,-0.088584348,-0.335481017,0.079785926,0.079025899,-0.028344634,-0.189582541,0.192529514,0.068380847,-0.074056842,0.062710346,-0.011731629,-0.10213196,-0.113809267,-0.148426208,0.107450112,0.167197673,0.062649233,0.104219954,0.10347984,-0.030979491,-0.008598798,-0.083172982,0.041797999,-0.120114232,-0.14168175,0.152564503,0.311306809,-0.050059035,-0.077492933,0.199523131,0.005034516,-0.121872624,-0.03160357,0.240770723,-0.063561607,-0.072204464,0.14239182,-0.199850955,0.023371309,0.202716942,0.073788477,-0.035289906,0.134051552,-0.136161818,-0.313460109,0.064096119,0.263666252,0.194111482,-0.098105034,0.145356034,-0.113952519,-0.065942308,-0.014827509,0.201863799,-0.016947624,0.070557188,0.020074367,-0.067810546,0.068195778,-0.286448254,0.125760993,-0.207720426,-0.058506025,0.181574306,0.103144125,0.093863365,0.300199836,0.049749428,-0.091064427,0.251915408,0.083934355,0.035436001,0.142797639,0.050377965,0.286320368,-0.128784638,-0.059441723,-0.234357144,0.026664602,0.046933323,0.160375734,-0.251568454
ML-Gran,ND251_LMPP,0.017848088,-0.153882628,-0.148176353,0.067100267,-0.001774412,-0.037721104,0.066313613,0.205951543,0.24666246,0.027511863,0.024056142,-0.044955075,-0.06618265,0.018214837,0.157946116,-0.129672216,-0.002667696,-0.013337479,0.123870795,-0.03768778,0.012571985,-0.032791235,-0.09994155,-0.006260829,0.029504982,-0.173204871,0.206126643,-0.064560623,0.136465905,-0.12338204,0.080002473,-0.095539038,0.042015318,0.001446989,0.165655739,-0.033881626,0.003022441,0.01474561,0.170846102,-0.030028826,-0.125679892,0.07680274,-0.086246782,0.205668093,-0.030746963,-0.082680986,0.416635335,0.079463671,0.16103921,-0.014477472,-0.000424983,-0.025026621,-0.128637626,0.016216763,0.008380763,-0.022738959,0.146116207,0.178537175,-0.193711012,0.043017191,-0.057499261,0.073407334,0.057607329,-0.092268968,-0.097916974,0.073280707,-0.117920906,-0.038960957,-0.017207085,-0.000503795,-0.135664965,0.218559788,-0.067067652,-0.104461554,0.035158822,0.089834512,0.054480564,0.03148792,-0.006459901,-0.141767053,0.087316517,0.071121108,0.123930889,0.13985174,-0.111010682,0.159886626,0.069990405,0.044965297,-0.058720601,-0.241938131,0.015289079,0.123931569,0.20712309,-0.086724814,0.12472248,0.17864765,0.060706118,-0.110509031,-0.034367869,-0.044361866,-0.058645218,-0.148303595,-0.162831493,-0.006223767,-0.06205758,0.013424961,-0.12331215,-0.066569548,-0.059841046,-0.127857557,-0.00305222,-0.06246191,0.051774014,0.002809278,0.091091137,-0.099481362,0.008136279,-0.109225244,0.090720459,-0.029774474,-0.008272143,-0.101117254,-0.004531623,0.088731203,0.073910246,-0.118026305,0.049286435,-0.066427612,0.123681166,0.06426951,0.069215022,0.105686933,0.034300387,0.10692518,0.057434354,0.081313342,0.025127141,0.204848245,-0.011756712,0.175652634,-0.12271748,0.036473942,-0.041003076,0.041799922,0.023027516,0.074501362,0.048194087,-0.055561445,-0.002846339,0.123193912,0.038277655,0.133218007,0.040232559,-0.005498281,-0.006005966,0.225638832,-0.133245841,0.047800349,0.133997149,0.228336614,-0.044596149,0.047867127,-0.139397078,-0.06562924,-0.049226528,-0.05108098,0.059494243,-0.044118831,-0.015368538,0.154445497,0.004760256,0.060690054,0.071950074,-0.129093038,-0.073731832,0.034646434,0.038416549,-0.103126175,-0.002160194,0.062903799,-0.01095408,0.058037185,0.026784137,0.141153224,0.021684177,-0.10135021,0.085560067,0.052682117,0.064578751,-0.095286497,0.013993529,-0.063349426,-0.041925349,-0.047466856
ML-Gran,ND251_MPP,-0.044996685,-0.139845054,-0.006928345,0.111128126,0.056428076,0.102615571,0.000752677,-0.057929843,0.216547144,-0.086629946,0.067905939,-0.065859823,0.114553927,0.127786667,-0.106673564,0.035312568,0.04622498,-0.14660831,0.185185937,0.01419422,-0.251879809,-0.042317405,-0.131928859,0.059191299,-0.295130941,-0.305940151,0.004922855,-0.057022653,-0.146120567,-0.090001473,0.19851653,-0.095824256,0.07931061,-0.01869275,0.088090638,-0.144101494,0.161031059,0.037950086,-0.120268715,-0.115802019,-0.057846775,-0.072263541,-0.061395818,0.132952918,-0.137542381,-0.026685261,0.28808457,-0.038487365,0.154233562,-0.020877478,-0.26581758,0.059858354,-0.050001984,-0.171519769,-0.02259371,0.01035128,0.052119842,0.114492534,-0.109657284,0.135263887,-0.107162456,0.041667924,0.036683793,0.093732124,-0.101157396,0.008901622,-0.004339234,-0.002774616,0.038522239,0.107695586,-0.089672557,0.371095632,-0.090611379,0.048907589,-0.022005441,-0.103847231,-0.090183729,0.066816556,0.043964085,0.124205745,0.315959596,0.250863949,0.058131099,0.168327946,-0.104836661,0.060232581,-0.120057766,-0.02814551,-0.023634513,-0.028909029,0.274364778,-0.075808759,0.635210852,-0.043343856,0.095289086,0.226725216,0.113269806,-0.075946516,-0.058356074,0.01448522,-0.001007384,-0.247090216,0.085208088,0.014854832,-0.046003647,0.143502168,-0.105815312,-0.076380634,-0.12520543,-0.03328791,-0.154412778,-0.097083312,0.040910907,-0.188949677,0.026040717,-0.058574742,-0.087330406,0.079495062,-0.131462484,-0.033091392,0.056046917,-0.057337495,-0.014653177,0.214659128,-0.129569389,-0.165680461,-0.048901167,-0.120497004,-0.186648856,-0.039008028,0.071166031,-0.00819723,-0.113775417,0.042905018,-0.051145495,0.098261855,0.129560444,0.011981171,0.10078051,0.094224846,-0.194552143,0.18409701,-0.012972708,-0.091614502,0.075617586,0.053695031,0.161667751,0.104979087,0.162296681,0.020200931,-0.019284133,0.029937665,-0.044244304,0.117516123,-0.062729029,-0.051311836,-0.057168289,0.068214164,0.04749631,0.05420405,-0.176283931,0.14627453,0.136230456,-0.05014408,0.254988299,-0.031396149,0.311147331,0.174530197,-0.029808419,0.044668992,-0.025005164,-0.062787584,-0.063552639,-0.054068093,-0.109818807,0.10899658,0.07845173,-0.00343196,0.095539306,0.01054224,-0.133237036,-0.009560773,0.032559989,-0.056881357,0.164632382,-0.030841152,0.049934411,0.228408256,0.199553522,-0.038809545,-0.07938801,-0.012746926,0.190731332,-0.053137725
MPP.Ribo-high,ND251_34,0.115438194,-0.054303914,-0.054871259,0.083938103,0.024822982,0.074801471,-0.051661197,0.093671873,-0.021840127,-0.246261258,0.061423565,-0.121358032,-0.117755881,0.033735964,0.240224819,-0.170527854,0.130748516,-0.037325789,-0.048265644,-0.028830129,-0.235042935,-0.023000812,-0.154098338,0.043606349,-0.518081612,0.210502371,0.108493729,0.083911032,-0.140831072,-0.172458466,0.053424463,-0.01136826,-0.305028428,0.025510934,0.217467254,-0.146682483,-0.023332621,-0.418551539,0.268652469,-0.072883961,-0.016062724,-0.068804226,-0.079776146,0.137689304,0.020872496,-0.190325045,0.367605027,-0.145682067,0.094311861,-0.107478009,-0.028218163,0.379272069,-0.2456947,0.021873749,-0.271663122,0.109929599,0.098207163,0.020272382,0.073357482,-0.019271316,-0.069271813,-0.087189806,0.011862174,0.140404783,-0.025656709,0.100937462,-0.06644021,-0.207183898,0.277814471,-0.017701206,-0.047338214,0.42627336,-0.077452563,-0.150364753,-0.046755783,0.020085801,0.031142687,-0.086148517,0.114472401,0.0679149,0.167499146,0.212975077,-0.014822307,-0.124868276,-0.080345669,-0.071940186,0.174752574,0.054249183,0.332815679,-0.494752327,0.128849425,0.06462173,0.517141917,-0.160603825,-0.038738203,-0.078322061,0.065453637,0.151857875,0.002044575,0.117400755,0.023588352,-0.120150283,-0.027165835,0.220414977,0.033685001,-0.059278354,-0.18879867,0.026657459,-0.046156546,-0.177669908,0.150687727,-0.018904671,0.14171734,0.04503359,0.087874558,-0.085662075,-0.043182354,-0.162403793,-0.146673361,0.127167576,0.083230217,-0.209126376,0.057761252,-0.096450322,-0.225358631,-0.00056737,0.134010129,0.192880473,-0.10927124,0.025741345,-0.035404435,0.010369521,0.001922551,0.040204881,0.125761785,0.124840664,0.157824202,0.093957484,0.344819534,0.085287483,-0.085407235,-0.009320132,0.079732279,-0.017224,0.122943224,0.08795036,-0.194905499,-0.009400559,0.049487644,0.11397352,-0.076857414,-0.161900976,-0.036636343,-0.049723766,0.082933204,0.112530072,0.369109425,-0.113959046,0.082931885,0.185897376,-0.222435214,-0.025417227,0.11156703,0.233739802,-0.084306422,0.098332948,0.422781146,0.023810906,0.076100982,0.226255644,-0.100810155,0.024468317,0.103528501,0.037271216,0.098726335,0.153186899,0.017298557,0.292230448,-0.372100556,-0.159463753,-0.225468946,0.229159221,0.182244463,0.008145279,-0.125213927,0.024955763,0.102034649,0.293277088,0.143443119,-0.122186376,-0.17994187,0.479541578,-0.105435338,-0.151191837
MPP.Ribo-high,ND251_HSC,0.134765805,-0.277141576,-0.170801063,-0.03873682,-0.320585504,0.233209157,-0.0203932,0.153326255,0.167004329,-0.157681177,0.056592226,-0.148097449,0.040281895,-0.032389053,-0.103766415,0.162132748,0.013357229,-0.163836101,0.433613572,-0.13997021,-0.130518807,-0.101362746,-0.372004334,-0.13020648,-0.472304114,-0.180134106,0.205141643,-0.088905729,-0.368313465,-0.423906934,0.118477231,0.132281592,0.052561485,0.032347101,0.260579599,-0.235488378,-0.197365987,0.123868229,0.241930316,0.132973725,-0.090415245,-0.088998567,-0.078064746,-0.095847948,0.210260711,-0.013260176,0.281813351,0.219458734,0.0227987,-0.261293978,0.173653035,0.201055331,0.088584595,-0.109513363,0.059880031,0.013082566,0.158934977,0.145187194,-0.108796751,-0.065565828,-0.155816115,-0.006126753,-0.18129522,0.117869392,-0.304838994,0.18863994,-0.256863311,-0.112852676,-0.049205235,0.113796709,0.041005705,0.54729239,-0.091054719,0.122909355,-0.068345575,0.033020394,0.295119112,-0.273876057,0.218319703,-0.030687571,0.193198164,0.023489996,-0.136614683,0.24746443,-0.141722255,0.245640441,-0.098674541,0.019804925,0.177383373,-0.073803567,-0.037615408,0.295113826,0.444317325,-0.083439069,-0.134478517,0.096496239,-0.142289749,0.404721329,-0.170353836,-0.039613908,0.004832397,-0.010532044,0.115488447,-0.028466716,0.068155923,-0.078549548,0.02641593,-0.241159057,0.107956566,-0.018945585,-0.275879352,-0.223177019,0.095256978,-0.159850112,0.024879715,-0.021265556,0.196290056,-0.249405719,0.096444604,0.366081406,-0.057948597,-0.09478057,-0.229399464,-0.030155331,0.141766794,-0.022276341,-0.060295072,0.003266151,-0.439863987,0.043776534,0.048904355,0.065740907,-0.031385998,0.138157512,0.167394765,-0.061207188,-0.074379967,0.110156723,0.206601726,0.077944612,-0.238223361,0.053299715,-0.100464145,-0.02540371,0.232061837,0.120633679,0.092717968,-0.034325418,0.048901552,-0.212692706,-0.077038967,-0.043842703,0.21112782,0.185416433,0.180185288,-0.075851471,-0.032801597,-0.067103013,-0.05171263,0.262552867,-0.122690948,0.068217176,0.142757753,-0.127423659,-0.017769029,-0.01247972,0.473618502,-0.039296629,-0.291385045,-0.051616826,-0.051506445,-0.054265172,0.179108933,0.12066139,-0.11922068,0.201398391,-0.082896114,0.023484579,-0.041335354,-0.024982545,-0.040181817,0.027667493,0.131559001,0.03384905,0.186508621,-0.046244614,-0.064112437,0.089938094,0.094266042,0.049769505,-0.267008579,0.167647353,0.07856034,0.069706375
MPP.Ribo-high,ND251_LMPP,0.102050989,-0.147729058,-0.065921313,-0.016371087,-0.002117743,0.073190191,-0.069468562,0.055469067,0.214583141,0.030955825,0.148576342,-0.107546975,0.044728951,0.10229029,-0.020054166,-0.10285398,0.0470884,0.13236467,-0.009597438,0.138839749,-0.020775767,-0.150179424,0.107138705,-0.124744726,-0.404209121,-0.044076556,0.029005139,-0.036407669,-0.192235597,-0.042047766,-0.000346046,0.029284384,0.054316386,-0.029280674,0.286453632,-0.035032336,-0.004312722,-0.00361626,0.046657571,-0.162354343,-0.088113519,0.056890244,-0.236760369,0.218590655,0.073494885,0.071845203,0.337159831,0.107457045,0.104648205,-0.114390869,-0.208069383,0.347678967,-0.374859826,0.030095165,-0.017196901,0.036143826,0.040375488,-0.122999988,-0.102263835,0.071396186,0.034310249,0.031884415,-0.07210328,-0.03494876,0.100498082,-0.050725453,-0.167101599,-0.091837627,0.011156948,0.044774209,-0.049714533,0.551515946,0.094939457,-0.011953279,0.144382778,0.049251908,0.03882399,-0.19600066,0.08629771,0.068060778,0.221509132,-0.092497449,0.075551447,0.099981956,-0.112101764,-0.149204417,0.007010938,0.052155117,0.012742304,-0.095287904,0.098840999,0.0148051,0.446539039,-0.179266106,-0.082854369,0.070703803,0.13187599,0.186452938,-0.064727682,0.182798657,-0.012159725,0.076777875,-0.02880133,0.060153274,-0.084143859,0.048926478,-0.18880265,-0.071252543,-0.12337146,0.028629191,0.006100845,-0.018160357,0.031204948,-0.163863278,-0.043190626,0.020582434,-0.031875389,0.069289826,-0.132888681,0.246181715,-0.01529295,-0.021031047,0.057850575,0.155648908,-0.005780151,-0.091106136,0.01304998,0.184147954,-0.191777209,-0.006193116,0.098520795,-0.126289819,-0.084705315,-0.007717562,0.051103717,0.0133045,-0.068353187,-0.054965565,0.28812058,0.20474251,-0.05371207,0.027758901,-0.095688529,-0.022860354,0.076330612,-0.021372422,0.056297753,-0.06037259,-0.125557515,-0.037792513,-0.040087108,-0.071653626,0.004260204,0.094604894,-0.034673536,0.112729858,0.074678193,0.162018589,-0.042682675,0.258168096,-0.100424539,-0.0820616,0.031894957,-0.158250687,0.133938183,0.060355237,0.250829993,0.183876716,-0.031104082,0.003675647,-0.168372604,-0.151979604,0.0702757,-0.139670749,0.017160103,-0.052826703,0.017150123,0.035337133,-0.129860646,-0.080090446,-0.085615591,0.209151179,0.00616352,0.013917693,0.173098887,-0.119266796,0.098456811,0.195754572,0.127363947,-0.032115191,0.212138602,-0.11474679,-0.022703504,-0.154116614
MPP.Ribo-high,ND251_MPP,0.175438222,-0.256324167,0.115865296,0.3468883,-0.275586528,0.290493787,0.143678854,0.104542528,0.359142757,-0.584315809,0.010139499,-0.024859719,0.224458867,0.468074922,-0.126184431,-0.078706206,0.190821748,0.335020936,0.220533319,0.057798342,0.030433047,-0.422415271,0.120527499,0.006163963,-0.109321641,-0.208101318,-0.018286353,0.304835122,-0.381473395,-0.173884877,-0.131165241,0.154156504,0.075950465,-0.178967446,0.298438957,-0.064636989,0.263082937,-0.290487305,0.208710929,-0.204454654,0.218548875,-0.080680427,-0.191463795,0.070848077,-0.296618177,-0.414449757,0.338743253,0.185809193,-0.074244635,-0.354611014,-0.226826035,-0.330407409,-0.711358905,-0.014536138,0.020419362,0.031530155,-0.165947308,0.231854897,-0.064055631,0.172780059,0.000926851,-0.279898218,-0.310903444,0.015645546,0.199691181,-0.10738895,0.030309529,-0.298863805,0.162629093,-0.134254554,-0.182182909,-0.347105845,-0.562282135,-0.203541657,0.01228715,0.122416099,0.004774526,-0.186871557,0.08064578,0.289628076,0.181987056,-0.220610911,-0.130544266,0.145029066,0.010630876,0.328983708,1.183397194,0.197297585,0.454308023,-0.348820902,0.482271606,-0.472817828,0.57766875,0.165751466,-0.56657805,0.005714546,0.281309418,0.217916793,-0.295466926,-0.338187892,-0.49355555,0.054150594,-0.190004824,0.290762738,-0.140892791,-0.055096926,0.213864099,-0.358315003,0.056311983,-0.155323266,-0.6906893,-0.106122749,-0.16394292,-0.162425247,0.119426823,0.112682705,0.102509673,0.139118184,0.011096206,0.00965539,-0.311601141,0.134504648,0.019092791,0.525696445,-0.258236821,0.06056242,0.14847038,-0.189825843,-0.577799126,0.485759861,-0.0200933,-0.168021955,-0.048681434,0.054795177,0.045369413,0.074724259,0.198332712,0.13387683,0.123091482,0.022603174,0.457743827,0.20699502,-0.184472092,0.167674037,0.00893225,0.163963884,0.158398324,-0.161215271,0.028516279,0.107176814,-0.04533628,0.003427599,-0.015407844,0.646267702,0.053824965,-0.017728098,0.247914293,-0.260548173,0.149158028,0.263317513,-0.309984191,0.40376556,-0.042767085,0.052093967,0.497967786,0.254486764,0.081903783,0.175656264,-0.0833782,0.31678192,-0.373942166,-0.200512755,-0.247640252,-0.189459907,-0.249459664,-0.047814782,0.100210173,0.047547542,-0.220632096,-0.177495938,-0.085282432,0.248957187,0.108349041,0.014648694,0.266088142,-0.049639679,0.09719258,0.019922025,0.354448015,-0.286673227,-0.410171774,-0.301796604,-0.130590581,0.191702851
MPP.SPINK2-CD99,ND251_34,0.248184573,-0.06633204,-0.140325067,-0.164331867,0.020190478,0.090313413,-0.021262431,0.034898665,0.093221194,-0.044998217,0.170350369,-0.226718964,0.11074954,0.095894073,-0.260980245,0.092130967,0.15895622,-0.010877489,-0.292510695,-0.09392903,-0.484421077,-0.176698156,-0.007728345,-0.005805697,-0.16854071,-0.151591186,0.310302568,-0.173973861,-0.323385859,-0.261600044,0.170292483,-0.043081174,0.092133016,-0.007929042,0.277354553,-0.038944463,-0.072835923,-0.163852569,0.305301692,-0.090185644,-0.298541193,0.062290328,-0.207525627,-0.054066985,0.03493438,0.014598459,0.561372243,0.082782122,0.026144897,-0.066276356,0.139865744,0.081546575,0.255892571,-0.196181014,0.133412019,0.095816455,0.169674065,0.049914439,-0.043082638,0.144256875,0.006455051,0.077272292,-0.080705585,-0.095473955,0.15140468,0.089415748,-0.170373385,-0.038301402,0.120701726,0.008170306,0.028071467,0.383670874,-0.036988693,-0.075735385,0.147820093,-0.099050446,0.034038625,-0.099423164,0.021689398,-0.030809145,0.25116722,0.156903265,-0.067019545,-0.010385958,-0.163686519,0.128819892,0.205754207,0.079474701,0.22970727,-0.103140499,-0.026971299,0.012783236,0.368163519,0.014580884,-0.035441005,0.235735583,0.135443262,0.014204012,-0.05719007,0.291754545,0.033951877,0.074126008,-0.147307291,-0.071235268,0.056200635,-0.112029592,-0.099188445,0.114085711,0.166034747,-0.079015928,-0.055087939,-0.117746963,-0.027877396,-0.278577654,-0.086527092,-0.030601178,-0.013226149,-0.141386645,-0.175109497,-0.026825163,-0.086562713,-0.097805958,-0.036499104,0.267742256,-0.02681937,0.058487218,-0.019224462,0.011724727,0.121121772,0.005699525,0.035435478,-0.110314619,-0.040519866,0.138636453,0.041830577,-0.015320618,-0.095905419,0.28772502,0.222473185,0.294417871,-0.10085752,0.294540313,-0.212808236,-0.049731648,0.03129528,-0.141377487,-0.054575081,0.084323694,0.277068045,0.134043429,-0.087592078,-0.015935172,0.078296503,0.117662819,-0.053847535,0.026845769,0.117180925,0.038118708,0.066960316,0.025839751,-0.092819802,0.079921799,0.051514065,-0.014567079,0.28529537,-0.170333389,-0.02676239,0.214445358,-0.021247112,0.102553634,-0.168655016,-0.169149657,0.090097528,0.069060269,-0.249178637,0.015896622,-0.009834778,-0.077127078,-0.148973434,0.037930986,-0.122004998,0.2358031,0.134354802,0.066125685,-0.036491545,-0.003495501,0.174304854,0.055296946,0.160685582,-0.091804238,-0.153185425,0.253550685,0.25938702,-0.196850153
